time,amps
02/01/19 06:39:30 PM,37.4136
02/01/19 06:39:33 PM,
02/01/19 06:40:30 PM,37.4151
02/01/19 06:40:33 PM,
02/01/19 06:41:30 PM,37.5128
02/01/19 06:41:33 PM,
02/01/19 06:42:30 PM,37.4472
02/01/19 06:42:33 PM,
02/01/19 06:43:30 PM,37.4456
02/01/19 06:43:33 PM,
02/01/19 06:44:30 PM,37.3938
02/01/19 06:44:33 PM,
02/01/19 06:45:30 PM,37.4731
02/01/19 06:45:33 PM,
02/01/19 06:46:30 PM,37.4121
02/01/19 06:46:33 PM,
02/01/19 06:47:30 PM,37.377
02/01/19 06:47:33 PM,
02/01/19 06:48:30 PM,37.3968
02/01/19 06:48:33 PM,
02/01/19 06:49:30 PM,37.4166
02/01/19 06:49:33 PM,
02/01/19 06:50:30 PM,37.5311
02/01/19 06:50:33 PM,
02/01/19 06:51:30 PM,37.1588
02/01/19 06:51:33 PM,
02/01/19 06:52:30 PM,37.4166
02/01/19 06:52:33 PM,
02/01/19 06:53:30 PM,37.3617
02/01/19 06:53:33 PM,
02/01/19 06:54:30 PM,37.5967
02/01/19 06:54:33 PM,
02/01/19 06:55:30 PM,37.409
02/01/19 06:55:33 PM,
02/01/19 06:56:30 PM,37.4746
02/01/19 06:56:33 PM,
02/01/19 06:57:30 PM,0.029
02/01/19 06:57:33 PM,
02/01/19 06:58:30 PM,0.029
02/01/19 06:58:33 PM,
02/01/19 06:59:30 PM,0.029
02/01/19 06:59:33 PM,
02/01/19 07:00:30 PM,0.029
02/01/19 07:00:33 PM,
02/01/19 07:01:30 PM,0.029
02/01/19 07:01:33 PM,
02/01/19 07:02:30 PM,0.0275
02/01/19 07:02:33 PM,
02/01/19 07:03:30 PM,0.029
02/01/19 07:03:33 PM,
02/01/19 07:04:30 PM,0.029
02/01/19 07:04:33 PM,
02/01/19 07:05:30 PM,0.029
02/01/19 07:05:33 PM,
02/01/19 07:06:30 PM,38.9227
02/01/19 07:06:33 PM,
02/01/19 07:07:30 PM,38.1079
02/01/19 07:07:33 PM,
02/01/19 07:08:30 PM,37.5875
02/01/19 07:08:33 PM,
02/01/19 07:09:30 PM,37.4075
02/01/19 07:09:33 PM,
02/01/19 07:10:30 PM,37.6623
02/01/19 07:10:33 PM,
02/01/19 07:11:30 PM,37.6852
02/01/19 07:11:33 PM,
02/01/19 07:12:30 PM,37.5128
02/01/19 07:12:33 PM,
02/01/19 07:13:30 PM,37.734
02/01/19 07:13:33 PM,
02/01/19 07:14:30 PM,37.8164
02/01/19 07:14:33 PM,
02/01/19 07:15:30 PM,37.5998
02/01/19 07:15:33 PM,
02/01/19 07:16:30 PM,37.6242
02/01/19 07:16:33 PM,
02/01/19 07:17:30 PM,37.6349
02/01/19 07:17:33 PM,
02/01/19 07:18:30 PM,37.5433
02/01/19 07:18:33 PM,
02/01/19 07:19:30 PM,37.612
02/01/19 07:19:33 PM,
02/01/19 07:20:30 PM,37.5021
02/01/19 07:20:33 PM,
02/01/19 07:21:30 PM,37.5372
02/01/19 07:21:33 PM,
02/01/19 07:22:30 PM,37.3983
02/01/19 07:22:33 PM,
02/01/19 07:23:30 PM,37.5891
02/01/19 07:23:33 PM,
02/01/19 07:24:30 PM,37.6318
02/01/19 07:24:33 PM,
02/01/19 07:25:30 PM,37.4014
02/01/19 07:25:33 PM,
02/01/19 07:26:30 PM,37.5311
02/01/19 07:26:33 PM,
02/01/19 07:27:30 PM,37.5189
02/01/19 07:27:33 PM,
02/01/19 07:28:30 PM,37.6974
02/01/19 07:28:33 PM,
02/01/19 07:29:30 PM,37.4792
02/01/19 07:29:33 PM,
02/01/19 07:30:30 PM,37.5631
02/01/19 07:30:33 PM,
02/01/19 07:31:30 PM,37.4426
02/01/19 07:31:33 PM,
02/01/19 07:32:30 PM,37.4975
02/01/19 07:32:33 PM,
02/01/19 07:33:30 PM,37.4716
02/01/19 07:33:33 PM,
02/01/19 07:34:30 PM,37.3816
02/01/19 07:34:33 PM,
02/01/19 07:35:30 PM,37.4746
02/01/19 07:35:33 PM,
02/01/19 07:36:30 PM,37.3617
02/01/19 07:36:33 PM,
02/01/19 07:37:30 PM,37.6028
02/01/19 07:37:33 PM,
02/01/19 07:38:30 PM,37.5433
02/01/19 07:38:33 PM,
02/01/19 07:39:30 PM,37.5113
02/01/19 07:39:33 PM,
02/01/19 07:40:30 PM,37.583
02/01/19 07:40:33 PM,
02/01/19 07:41:30 PM,37.5051
02/01/19 07:41:33 PM,
02/01/19 07:42:30 PM,37.3846
02/01/19 07:42:33 PM,
02/01/19 07:43:30 PM,37.6394
02/01/19 07:43:33 PM,
02/01/19 07:44:30 PM,37.6455
02/01/19 07:44:33 PM,
02/01/19 07:45:30 PM,37.5082
02/01/19 07:45:33 PM,
02/01/19 07:46:30 PM,37.3846
02/01/19 07:46:33 PM,
02/01/19 07:47:30 PM,37.5723
02/01/19 07:47:33 PM,
02/01/19 07:48:30 PM,37.5021
02/01/19 07:48:33 PM,
02/01/19 07:49:30 PM,37.4792
02/01/19 07:49:33 PM,
02/01/19 07:50:30 PM,37.2137
02/01/19 07:50:33 PM,
02/01/19 07:51:30 PM,37.319
02/01/19 07:51:33 PM,
02/01/19 07:52:30 PM,37.5204
02/01/19 07:52:33 PM,
02/01/19 07:53:30 PM,37.5723
02/01/19 07:53:33 PM,
02/01/19 07:54:30 PM,37.5143
02/01/19 07:54:33 PM,
02/01/19 07:55:30 PM,37.5586
02/01/19 07:55:33 PM,
02/01/19 07:56:30 PM,37.5418
02/01/19 07:56:33 PM,
02/01/19 07:57:30 PM,0.0305
02/01/19 07:57:33 PM,
02/01/19 07:58:30 PM,0.029
02/01/19 07:58:33 PM,
02/01/19 07:59:30 PM,0.029
02/01/19 07:59:33 PM,
02/01/19 08:00:30 PM,0.029
02/01/19 08:00:33 PM,
02/01/19 08:01:30 PM,0.029
02/01/19 08:01:33 PM,
02/01/19 08:02:30 PM,0.029
02/01/19 08:02:33 PM,
02/01/19 08:03:30 PM,0.029
02/01/19 08:03:33 PM,
02/01/19 08:04:30 PM,0.029
02/01/19 08:04:33 PM,
02/01/19 08:05:30 PM,0.029
02/01/19 08:05:33 PM,
02/01/19 08:06:30 PM,37.1725
02/01/19 08:06:33 PM,
02/01/19 08:07:30 PM,39.4247
02/01/19 08:07:33 PM,
02/01/19 08:08:30 PM,37.2061
02/01/19 08:08:33 PM,
02/01/19 08:09:30 PM,37.5341
02/01/19 08:09:33 PM,
02/01/19 08:10:30 PM,37.5296
02/01/19 08:10:33 PM,
02/01/19 08:11:30 PM,37.5036
02/01/19 08:11:33 PM,
02/01/19 08:12:30 PM,37.4578
02/01/19 08:12:33 PM,
02/01/19 08:13:30 PM,37.5723
02/01/19 08:13:33 PM,
02/01/19 08:14:30 PM,37.5036
02/01/19 08:14:33 PM,
02/01/19 08:15:30 PM,37.6257
02/01/19 08:15:33 PM,
02/01/19 08:16:30 PM,37.6165
02/01/19 08:16:33 PM,
02/01/19 08:17:30 PM,37.5189
02/01/19 08:17:33 PM,
02/01/19 08:18:30 PM,37.4411
02/01/19 08:18:33 PM,
02/01/19 08:19:30 PM,37.4838
02/01/19 08:19:33 PM,
02/01/19 08:20:30 PM,37.4884
02/01/19 08:20:33 PM,
02/01/19 08:21:30 PM,37.464
02/01/19 08:21:33 PM,
02/01/19 08:22:30 PM,37.5357
02/01/19 08:22:33 PM,
02/01/19 08:23:30 PM,37.5067
02/01/19 08:23:33 PM,
02/01/19 08:24:30 PM,37.4807
02/01/19 08:24:33 PM,
02/01/19 08:25:30 PM,37.4716
02/01/19 08:25:33 PM,
02/01/19 08:26:30 PM,37.4243
02/01/19 08:26:33 PM,
02/01/19 08:27:30 PM,37.4975
02/01/19 08:27:33 PM,
02/01/19 08:28:30 PM,37.4044
02/01/19 08:28:33 PM,
02/01/19 08:29:30 PM,37.5586
02/01/19 08:29:33 PM,
02/01/19 08:30:30 PM,37.557
02/01/19 08:30:33 PM,
02/01/19 08:31:30 PM,37.4792
02/01/19 08:31:33 PM,
02/01/19 08:32:30 PM,37.4853
02/01/19 08:32:33 PM,
02/01/19 08:33:30 PM,37.4914
02/01/19 08:33:33 PM,
02/01/19 08:34:30 PM,37.5341
02/01/19 08:34:33 PM,
02/01/19 08:35:30 PM,37.5509
02/01/19 08:35:33 PM,
02/01/19 08:36:30 PM,37.5265
02/01/19 08:36:33 PM,
02/01/19 08:37:30 PM,37.6104
02/01/19 08:37:33 PM,
02/01/19 08:38:30 PM,37.496
02/01/19 08:38:33 PM,
02/01/19 08:39:30 PM,37.5372
02/01/19 08:39:33 PM,
02/01/19 08:40:30 PM,37.4228
02/01/19 08:40:33 PM,
02/01/19 08:41:30 PM,37.4502
02/01/19 08:41:33 PM,
02/01/19 08:42:30 PM,37.5875
02/01/19 08:42:33 PM,
02/01/19 08:43:30 PM,37.4838
02/01/19 08:43:33 PM,
02/01/19 08:44:30 PM,37.4899
02/01/19 08:44:33 PM,
02/01/19 08:45:30 PM,37.7325
02/01/19 08:45:33 PM,
02/01/19 08:46:30 PM,37.496
02/01/19 08:46:33 PM,
02/01/19 08:47:30 PM,37.5174
02/01/19 08:47:33 PM,
02/01/19 08:48:30 PM,37.438
02/01/19 08:48:33 PM,
02/01/19 08:49:30 PM,37.5326
02/01/19 08:49:33 PM,
02/01/19 08:50:30 PM,37.3495
02/01/19 08:50:33 PM,
02/01/19 08:51:30 PM,37.5235
02/01/19 08:51:33 PM,
02/01/19 08:52:30 PM,37.4594
02/01/19 08:52:33 PM,
02/01/19 08:53:30 PM,37.4914
02/01/19 08:53:33 PM,
02/01/19 08:54:30 PM,37.4472
02/01/19 08:54:33 PM,
02/01/19 08:55:30 PM,37.3068
02/01/19 08:55:33 PM,
02/01/19 08:56:30 PM,37.0291
02/01/19 08:56:33 PM,
02/01/19 08:57:30 PM,0.032
02/01/19 08:57:33 PM,
02/01/19 08:58:30 PM,0.029
02/01/19 08:58:33 PM,
02/01/19 08:59:30 PM,0.029
02/01/19 08:59:33 PM,
02/01/19 09:00:30 PM,0.029
02/01/19 09:00:33 PM,
02/01/19 09:01:30 PM,0.029
02/01/19 09:01:33 PM,
02/01/19 09:02:30 PM,0.029
02/01/19 09:02:33 PM,
02/01/19 09:03:30 PM,0.029
02/01/19 09:03:33 PM,
02/01/19 09:04:30 PM,0.029
02/01/19 09:04:33 PM,
02/01/19 09:05:30 PM,0.029
02/01/19 09:05:33 PM,
02/01/19 09:06:30 PM,39.5941
02/01/19 09:06:33 PM,
02/01/19 09:07:30 PM,39.6323
02/01/19 09:07:33 PM,
02/01/19 09:08:30 PM,37.1801
02/01/19 09:08:33 PM,
02/01/19 09:09:30 PM,37.3083
02/01/19 09:09:33 PM,
02/01/19 09:10:30 PM,37.3526
02/01/19 09:10:33 PM,
02/01/19 09:11:30 PM,37.5387
02/01/19 09:11:33 PM,
02/01/19 09:12:30 PM,37.4548
02/01/19 09:12:33 PM,
02/01/19 09:13:30 PM,37.3983
02/01/19 09:13:33 PM,
02/01/19 09:14:30 PM,37.4823
02/01/19 09:14:33 PM,
02/01/19 09:15:30 PM,37.2885
02/01/19 09:15:33 PM,
02/01/19 09:16:30 PM,37.2656
02/01/19 09:16:33 PM,
02/01/19 09:17:30 PM,37.3907
02/01/19 09:17:33 PM,
02/01/19 09:18:30 PM,37.3877
02/01/19 09:18:33 PM,
02/01/19 09:19:30 PM,37.348
02/01/19 09:19:33 PM,
02/01/19 09:20:30 PM,37.2427
02/01/19 09:20:33 PM,
02/01/19 09:21:30 PM,37.2839
02/01/19 09:21:33 PM,
02/01/19 09:22:30 PM,37.2976
02/01/19 09:22:33 PM,
02/01/19 09:23:30 PM,37.4105
02/01/19 09:23:33 PM,
02/01/19 09:24:30 PM,37.3495
02/01/19 09:24:33 PM,
02/01/19 09:25:30 PM,37.4441
02/01/19 09:25:33 PM,
02/01/19 09:26:30 PM,37.2168
02/01/19 09:26:33 PM,
02/01/19 09:27:30 PM,37.1405
02/01/19 09:27:33 PM,
02/01/19 09:28:30 PM,37.4304
02/01/19 09:28:33 PM,
02/01/19 09:29:30 PM,37.5235
02/01/19 09:29:33 PM,
02/01/19 09:30:30 PM,37.377
02/01/19 09:30:33 PM,
02/01/19 09:31:30 PM,37.438
02/01/19 09:31:33 PM,
02/01/19 09:32:30 PM,37.4395
02/01/19 09:32:33 PM,
02/01/19 09:33:30 PM,37.3877
02/01/19 09:33:33 PM,
02/01/19 09:34:30 PM,37.4014
02/01/19 09:34:33 PM,
02/01/19 09:35:30 PM,37.4731
02/01/19 09:35:33 PM,
02/01/19 09:36:30 PM,37.2747
02/01/19 09:36:33 PM,
02/01/19 09:37:30 PM,37.3068
02/01/19 09:37:33 PM,
02/01/19 09:38:30 PM,37.3266
02/01/19 09:38:33 PM,
02/01/19 09:39:30 PM,37.4075
02/01/19 09:39:33 PM,
02/01/19 09:40:30 PM,37.322
02/01/19 09:40:33 PM,
02/01/19 09:41:30 PM,37.3754
02/01/19 09:41:33 PM,
02/01/19 09:42:30 PM,37.3617
02/01/19 09:42:33 PM,
02/01/19 09:43:30 PM,37.3526
02/01/19 09:43:33 PM,
02/01/19 09:44:30 PM,37.4365
02/01/19 09:44:33 PM,
02/01/19 09:45:30 PM,37.4166
02/01/19 09:45:33 PM,
02/01/19 09:46:30 PM,37.1649
02/01/19 09:46:33 PM,
02/01/19 09:47:30 PM,37.1038
02/01/19 09:47:33 PM,
02/01/19 09:48:30 PM,37.1878
02/01/19 09:48:33 PM,
02/01/19 09:49:30 PM,37.1389
02/01/19 09:49:33 PM,
02/01/19 09:50:30 PM,37.2091
02/01/19 09:50:33 PM,
02/01/19 09:51:30 PM,37.3754
02/01/19 09:51:33 PM,
02/01/19 09:52:30 PM,37.2778
02/01/19 09:52:33 PM,
02/01/19 09:53:30 PM,37.0291
02/01/19 09:53:33 PM,
02/01/19 09:54:30 PM,37.2076
02/01/19 09:54:33 PM,
02/01/19 09:55:30 PM,37.3495
02/01/19 09:55:33 PM,
02/01/19 09:56:30 PM,37.2656
02/01/19 09:56:33 PM,
02/01/19 09:57:30 PM,0.0427
02/01/19 09:57:33 PM,
02/01/19 09:58:30 PM,0.029
02/01/19 09:58:33 PM,
02/01/19 09:59:30 PM,0.029
02/01/19 09:59:33 PM,
02/01/19 10:00:30 PM,0.0275
02/01/19 10:00:33 PM,
02/01/19 10:01:30 PM,0.029
02/01/19 10:01:33 PM,
02/01/19 10:02:30 PM,0.029
02/01/19 10:02:33 PM,
02/01/19 10:03:30 PM,0.029
02/01/19 10:03:33 PM,
02/01/19 10:04:30 PM,0.029
02/01/19 10:04:33 PM,
02/01/19 10:05:30 PM,0.029
02/01/19 10:05:33 PM,
02/01/19 10:06:30 PM,38.3658
02/01/19 10:06:33 PM,
02/01/19 10:07:30 PM,39.8657
02/01/19 10:07:33 PM,
02/01/19 10:08:30 PM,36.9787
02/01/19 10:08:33 PM,
02/01/19 10:09:30 PM,37.0504
02/01/19 10:09:33 PM,
02/01/19 10:10:30 PM,37.29
02/01/19 10:10:33 PM,
02/01/19 10:11:30 PM,37.229
02/01/19 10:11:33 PM,
02/01/19 10:12:30 PM,37.2213
02/01/19 10:12:33 PM,
02/01/19 10:13:30 PM,37.1862
02/01/19 10:13:33 PM,
02/01/19 10:14:30 PM,37.0077
02/01/19 10:14:33 PM,
02/01/19 10:15:30 PM,37.0138
02/01/19 10:15:33 PM,
02/01/19 10:16:30 PM,37.0733
02/01/19 10:16:33 PM,
02/01/19 10:17:30 PM,37.0001
02/01/19 10:17:33 PM,
02/01/19 10:18:30 PM,36.8734
02/01/19 10:18:33 PM,
02/01/19 10:19:30 PM,36.9253
02/01/19 10:19:33 PM,
02/01/19 10:20:30 PM,36.8017
02/01/19 10:20:33 PM,
02/01/19 10:21:30 PM,36.8933
02/01/19 10:21:33 PM,
02/01/19 10:22:30 PM,36.9223
02/01/19 10:22:33 PM,
02/01/19 10:23:30 PM,36.8017
02/01/19 10:23:33 PM,
02/01/19 10:24:30 PM,37.1237
02/01/19 10:24:33 PM,
02/01/19 10:25:30 PM,37.0031
02/01/19 10:25:33 PM,
02/01/19 10:26:30 PM,36.8811
02/01/19 10:26:33 PM,
02/01/19 10:27:30 PM,36.8261
02/01/19 10:27:33 PM,
02/01/19 10:28:30 PM,37.0428
02/01/19 10:28:33 PM,
02/01/19 10:29:30 PM,36.8429
02/01/19 10:29:33 PM,
02/01/19 10:30:30 PM,36.9192
02/01/19 10:30:33 PM,
02/01/19 10:31:30 PM,36.878
02/01/19 10:31:33 PM,
02/01/19 10:32:30 PM,37.0443
02/01/19 10:32:33 PM,
02/01/19 10:33:30 PM,36.9635
02/01/19 10:33:33 PM,
02/01/19 10:34:30 PM,36.9879
02/01/19 10:34:33 PM,
02/01/19 10:35:30 PM,36.8978
02/01/19 10:35:33 PM,
02/01/19 10:36:30 PM,36.8734
02/01/19 10:36:33 PM,
02/01/19 10:37:30 PM,36.8063
02/01/19 10:37:33 PM,
02/01/19 10:38:30 PM,36.8521
02/01/19 10:38:33 PM,
02/01/19 10:39:30 PM,36.9314
02/01/19 10:39:33 PM,
02/01/19 10:40:30 PM,36.8994
02/01/19 10:40:33 PM,
02/01/19 10:41:30 PM,36.907
02/01/19 10:41:33 PM,
02/01/19 10:42:30 PM,36.9436
02/01/19 10:42:33 PM,
02/01/19 10:43:30 PM,36.8246
02/01/19 10:43:33 PM,
02/01/19 10:44:30 PM,37.0596
02/01/19 10:44:33 PM,
02/01/19 10:45:30 PM,36.846
02/01/19 10:45:33 PM,
02/01/19 10:46:30 PM,36.8002
02/01/19 10:46:33 PM,
02/01/19 10:47:30 PM,36.7941
02/01/19 10:47:33 PM,
02/01/19 10:48:30 PM,36.7742
02/01/19 10:48:33 PM,
02/01/19 10:49:30 PM,36.7956
02/01/19 10:49:33 PM,
02/01/19 10:50:30 PM,36.5255
02/01/19 10:50:33 PM,
02/01/19 10:51:30 PM,36.7041
02/01/19 10:51:33 PM,
02/01/19 10:52:30 PM,36.7254
02/01/19 10:52:33 PM,
02/01/19 10:53:30 PM,36.6415
02/01/19 10:53:33 PM,
02/01/19 10:54:30 PM,36.9345
02/01/19 10:54:33 PM,
02/01/19 10:55:30 PM,37.0016
02/01/19 10:55:33 PM,
02/01/19 10:56:30 PM,36.8917
02/01/19 10:56:33 PM,
02/01/19 10:57:30 PM,0.032
02/01/19 10:57:33 PM,
02/01/19 10:58:30 PM,0.029
02/01/19 10:58:33 PM,
02/01/19 10:59:30 PM,0.029
02/01/19 10:59:33 PM,
02/01/19 11:00:30 PM,0.029
02/01/19 11:00:33 PM,
02/01/19 11:01:30 PM,0.029
02/01/19 11:01:33 PM,
02/01/19 11:02:30 PM,0.029
02/01/19 11:02:33 PM,
02/01/19 11:03:30 PM,0.029
02/01/19 11:03:33 PM,
02/01/19 11:04:30 PM,0.0275
02/01/19 11:04:33 PM,
02/01/19 11:05:30 PM,0.0275
02/01/19 11:05:33 PM,
02/01/19 11:06:30 PM,38.7701
02/01/19 11:06:33 PM,
02/01/19 11:07:30 PM,38.8785
02/01/19 11:07:33 PM,
02/01/19 11:08:30 PM,36.3912
02/01/19 11:08:33 PM,
02/01/19 11:09:30 PM,36.3012
02/01/19 11:09:33 PM,
02/01/19 11:10:30 PM,36.4858
02/01/19 11:10:33 PM,
02/01/19 11:11:30 PM,36.5164
02/01/19 11:11:33 PM,
02/01/19 11:12:30 PM,36.4477
02/01/19 11:12:33 PM,
02/01/19 11:13:30 PM,36.5301
02/01/19 11:13:33 PM,
02/01/19 11:14:30 PM,36.4752
02/01/19 11:14:33 PM,
02/01/19 11:15:30 PM,36.5759
02/01/19 11:15:33 PM,
02/01/19 11:16:30 PM,36.4569
02/01/19 11:16:33 PM,
02/01/19 11:17:30 PM,36.4828
02/01/19 11:17:33 PM,
02/01/19 11:18:30 PM,36.5118
02/01/19 11:18:33 PM,
02/01/19 11:19:30 PM,36.4553
02/01/19 11:19:33 PM,
02/01/19 11:20:30 PM,36.5484
02/01/19 11:20:33 PM,
02/01/19 11:21:30 PM,36.3272
02/01/19 11:21:33 PM,
02/01/19 11:22:30 PM,36.5118
02/01/19 11:22:33 PM,
02/01/19 11:23:30 PM,36.556
02/01/19 11:23:33 PM,
02/01/19 11:24:30 PM,36.7315
02/01/19 11:24:33 PM,
02/01/19 11:25:30 PM,36.4385
02/01/19 11:25:33 PM,
02/01/19 11:26:30 PM,36.5286
02/01/19 11:26:33 PM,
02/01/19 11:27:30 PM,36.2387
02/01/19 11:27:33 PM,
02/01/19 11:28:30 PM,36.2936
02/01/19 11:28:33 PM,
02/01/19 11:29:30 PM,36.2692
02/01/19 11:29:33 PM,
02/01/19 11:30:30 PM,36.4645
02/01/19 11:30:33 PM,
02/01/19 11:31:30 PM,36.1517
02/01/19 11:31:33 PM,
02/01/19 11:32:30 PM,36.3867
02/01/19 11:32:33 PM,
02/01/19 11:33:30 PM,36.3287
02/01/19 11:33:33 PM,
02/01/19 11:34:30 PM,36.4645
02/01/19 11:34:33 PM,
02/01/19 11:35:30 PM,36.6598
02/01/19 11:35:33 PM,
02/01/19 11:36:30 PM,36.1654
02/01/19 11:36:33 PM,
02/01/19 11:37:30 PM,36.2875
02/01/19 11:37:33 PM,
02/01/19 11:38:30 PM,36.318
02/01/19 11:38:33 PM,
02/01/19 11:39:30 PM,36.08
02/01/19 11:39:33 PM,
02/01/19 11:40:30 PM,36.2539
02/01/19 11:40:33 PM,
02/01/19 11:41:30 PM,36.3058
02/01/19 11:41:33 PM,
02/01/19 11:42:30 PM,36.3134
02/01/19 11:42:33 PM,
02/01/19 11:43:30 PM,36.2631
02/01/19 11:43:33 PM,
02/01/19 11:44:30 PM,36.3333
02/01/19 11:44:33 PM,
02/01/19 11:45:30 PM,36.1273
02/01/19 11:45:33 PM,
02/01/19 11:46:30 PM,36.3531
02/01/19 11:46:33 PM,
02/01/19 11:47:30 PM,36.202
02/01/19 11:47:33 PM,
02/01/19 11:48:30 PM,36.2554
02/01/19 11:48:33 PM,
02/01/19 11:49:30 PM,36.3272
02/01/19 11:49:33 PM,
02/01/19 11:50:30 PM,36.2799
02/01/19 11:50:33 PM,
02/01/19 11:51:30 PM,36.2799
02/01/19 11:51:33 PM,
02/01/19 11:52:30 PM,36.3577
02/01/19 11:52:33 PM,
02/01/19 11:53:30 PM,36.2066
02/01/19 11:53:33 PM,
02/01/19 11:54:30 PM,36.3821
02/01/19 11:54:33 PM,
02/01/19 11:55:30 PM,36.1563
02/01/19 11:55:33 PM,
02/01/19 11:56:30 PM,36.1593
02/01/19 11:56:33 PM,
02/01/19 11:57:30 PM,36.286
02/01/19 11:57:33 PM,
02/01/19 11:58:30 PM,0.029
02/01/19 11:58:33 PM,
02/01/19 11:59:30 PM,0.029
02/01/19 11:59:33 PM,
02/02/19 12:00:30 AM,0.029
02/02/19 12:00:33 AM,
02/02/19 12:01:30 AM,0.029
02/02/19 12:01:33 AM,
02/02/19 12:02:30 AM,0.029
02/02/19 12:02:33 AM,
02/02/19 12:03:30 AM,0.029
02/02/19 12:03:33 AM,
02/02/19 12:04:30 AM,0.029
02/02/19 12:04:33 AM,
02/02/19 12:05:30 AM,0.029
02/02/19 12:05:33 AM,
02/02/19 12:06:30 AM,0.029
02/02/19 12:06:33 AM,
02/02/19 12:07:30 AM,37.9675
02/02/19 12:07:33 AM,
02/02/19 12:08:30 AM,39.0784
02/02/19 12:08:33 AM,
02/02/19 12:09:30 AM,35.5962
02/02/19 12:09:33 AM,
02/02/19 12:10:30 AM,36.1135
02/02/19 12:10:33 AM,
02/02/19 12:11:30 AM,36.1959
02/02/19 12:11:33 AM,
02/02/19 12:12:30 AM,36.1181
02/02/19 12:12:33 AM,
02/02/19 12:13:30 AM,36.1181
02/02/19 12:13:33 AM,
02/02/19 12:14:30 AM,36.0388
02/02/19 12:14:33 AM,
02/02/19 12:15:30 AM,36.1456
02/02/19 12:15:33 AM,
02/02/19 12:16:30 AM,36.3394
02/02/19 12:16:33 AM,
02/02/19 12:17:30 AM,36.1456
02/02/19 12:17:33 AM,
02/02/19 12:18:30 AM,36.2432
02/02/19 12:18:33 AM,
02/02/19 12:19:30 AM,36.289
02/02/19 12:19:33 AM,
02/02/19 12:20:30 AM,35.9808
02/02/19 12:20:33 AM,
02/02/19 12:21:30 AM,36.1288
02/02/19 12:21:33 AM,
02/02/19 12:22:30 AM,35.9564
02/02/19 12:22:33 AM,
02/02/19 12:23:30 AM,36.1028
02/02/19 12:23:33 AM,
02/02/19 12:24:30 AM,36.0433
02/02/19 12:24:33 AM,
02/02/19 12:25:30 AM,36.1212
02/02/19 12:25:33 AM,
02/02/19 12:26:30 AM,36.0586
02/02/19 12:26:33 AM,
02/02/19 12:27:30 AM,36.0739
02/02/19 12:27:33 AM,
02/02/19 12:28:30 AM,36.2402
02/02/19 12:28:33 AM,
02/02/19 12:29:30 AM,36.0678
02/02/19 12:29:33 AM,
02/02/19 12:30:30 AM,36.0281
02/02/19 12:30:33 AM,
02/02/19 12:31:30 AM,36.0372
02/02/19 12:31:33 AM,
02/02/19 12:32:30 AM,35.964
02/02/19 12:32:33 AM,
02/02/19 12:33:30 AM,36.0052
02/02/19 12:33:33 AM,
02/02/19 12:34:30 AM,36.2844
02/02/19 12:34:33 AM,
02/02/19 12:35:30 AM,36.1395
02/02/19 12:35:33 AM,
02/02/19 12:36:30 AM,36.2722
02/02/19 12:36:33 AM,
02/02/19 12:37:30 AM,35.9869
02/02/19 12:37:33 AM,
02/02/19 12:38:30 AM,36.2325
02/02/19 12:38:33 AM,
02/02/19 12:39:30 AM,36.1746
02/02/19 12:39:33 AM,
02/02/19 12:40:30 AM,36.3088
02/02/19 12:40:33 AM,
02/02/19 12:41:30 AM,36.2814
02/02/19 12:41:33 AM,
02/02/19 12:42:30 AM,36.2692
02/02/19 12:42:33 AM,
02/02/19 12:43:30 AM,35.9915
02/02/19 12:43:33 AM,
02/02/19 12:44:30 AM,35.7702
02/02/19 12:44:33 AM,
02/02/19 12:45:30 AM,36.0662
02/02/19 12:45:33 AM,
02/02/19 12:46:30 AM,35.9945
02/02/19 12:46:33 AM,
02/02/19 12:47:30 AM,35.8328
02/02/19 12:47:33 AM,
02/02/19 12:48:30 AM,35.8389
02/02/19 12:48:33 AM,
02/02/19 12:49:30 AM,36.0388
02/02/19 12:49:33 AM,
02/02/19 12:50:30 AM,36.08
02/02/19 12:50:33 AM,
02/02/19 12:51:30 AM,36.1074
02/02/19 12:51:33 AM,
02/02/19 12:52:30 AM,35.996
02/02/19 12:52:33 AM,
02/02/19 12:53:30 AM,36.0311
02/02/19 12:53:33 AM,
02/02/19 12:54:30 AM,36.2173
02/02/19 12:54:33 AM,
02/02/19 12:55:30 AM,36.1471
02/02/19 12:55:33 AM,
02/02/19 12:56:30 AM,36.0357
02/02/19 12:56:33 AM,
02/02/19 12:57:30 AM,35.8145
02/02/19 12:57:33 AM,
02/02/19 12:58:30 AM,0.029
02/02/19 12:58:33 AM,
02/02/19 12:59:30 AM,0.029
02/02/19 12:59:33 AM,
02/02/19 01:00:30 AM,0.029
02/02/19 01:00:33 AM,
02/02/19 01:01:30 AM,0.029
02/02/19 01:01:33 AM,
02/02/19 01:02:30 AM,0.029
02/02/19 01:02:33 AM,
02/02/19 01:03:30 AM,0.0275
02/02/19 01:03:33 AM,
02/02/19 01:04:30 AM,0.0275
02/02/19 01:04:33 AM,
02/02/19 01:05:30 AM,0.0275
02/02/19 01:05:33 AM,
02/02/19 01:06:30 AM,0.0275
02/02/19 01:06:33 AM,
02/02/19 01:07:30 AM,37.5463
02/02/19 01:07:33 AM,
02/02/19 01:08:30 AM,39.1623
02/02/19 01:08:33 AM,
02/02/19 01:09:30 AM,39.0967
02/02/19 01:09:33 AM,
