,time,amps,on
6478,02/03/19 06:09:30 PM,36.8032,1
6480,02/03/19 06:10:30 PM,37.2183,1
6482,02/03/19 06:11:30 PM,37.1649,1
6484,02/03/19 06:12:30 PM,37.1405,1
6486,02/03/19 06:13:30 PM,37.0596,1
6488,02/03/19 06:14:30 PM,37.3739,1
6490,02/03/19 06:15:30 PM,37.0703,1
6492,02/03/19 06:16:30 PM,37.0031,1
6494,02/03/19 06:17:30 PM,37.258,1
6496,02/03/19 06:18:30 PM,37.0275,1
6498,02/03/19 06:19:30 PM,37.2625,1
6500,02/03/19 06:20:30 PM,37.3266,1
6502,02/03/19 06:21:30 PM,37.3068,1
6504,02/03/19 06:22:30 PM,37.2534,1
6506,02/03/19 06:23:30 PM,37.1862,1
6508,02/03/19 06:24:30 PM,37.1283,1
6510,02/03/19 06:25:30 PM,37.0962,1
6512,02/03/19 06:26:30 PM,37.171,1
6514,02/03/19 06:27:30 PM,37.1939,1
6516,02/03/19 06:28:30 PM,37.0214,1
6518,02/03/19 06:29:30 PM,37.2168,1
6520,02/03/19 06:30:30 PM,37.1923,1
6522,02/03/19 06:31:30 PM,37.1283,1
6524,02/03/19 06:32:30 PM,37.1023,1
6526,02/03/19 06:33:30 PM,37.0459,1
6528,02/03/19 06:34:30 PM,37.0108,1
6530,02/03/19 06:35:30 PM,0.028999999999999998,0
6532,02/03/19 06:36:30 PM,0.028999999999999998,0
6534,02/03/19 06:37:30 PM,0.028999999999999998,0
6536,02/03/19 06:38:30 PM,0.028999999999999998,0
6538,02/03/19 06:39:30 PM,0.0275,0
6540,02/03/19 06:40:30 PM,0.0275,0
6542,02/03/19 06:41:30 PM,0.0275,0
6544,02/03/19 06:42:30 PM,0.0275,0
6546,02/03/19 06:43:30 PM,0.0275,0
6548,02/03/19 06:44:30 PM,38.5351,1
6550,02/03/19 06:45:30 PM,38.9364,1
6552,02/03/19 06:46:30 PM,37.0336,1
6554,02/03/19 06:47:30 PM,37.2305,1
6556,02/03/19 06:48:30 PM,37.1603,1
6558,02/03/19 06:49:30 PM,37.1679,1
6560,02/03/19 06:50:30 PM,37.0794,1
6562,02/03/19 06:51:30 PM,37.258,1
6564,02/03/19 06:52:30 PM,37.3297,1
6566,02/03/19 06:53:30 PM,37.0291,1
6568,02/03/19 06:54:30 PM,37.2656,1
6570,02/03/19 06:55:30 PM,37.0367,1
6572,02/03/19 06:56:30 PM,37.1206,1
6574,02/03/19 06:57:30 PM,36.9574,1
6576,02/03/19 06:58:30 PM,37.0809,1
6578,02/03/19 06:59:30 PM,36.994,1
6580,02/03/19 07:00:30 PM,37.1054,1
6582,02/03/19 07:01:30 PM,36.8856,1
6584,02/03/19 07:02:30 PM,37.0825,1
6586,02/03/19 07:03:30 PM,37.0779,1
6588,02/03/19 07:04:30 PM,37.0459,1
6590,02/03/19 07:05:30 PM,36.9177,1
6592,02/03/19 07:06:30 PM,37.0138,1
6594,02/03/19 07:07:30 PM,37.0825,1
6596,02/03/19 07:08:30 PM,36.8154,1
6598,02/03/19 07:09:30 PM,36.8246,1
6600,02/03/19 07:10:30 PM,36.8505,1
6602,02/03/19 07:11:30 PM,37.0367,1
6604,02/03/19 07:12:30 PM,36.9558,1
6606,02/03/19 07:13:30 PM,36.8704,1
6608,02/03/19 07:14:30 PM,37.0199,1
6610,02/03/19 07:15:30 PM,36.994,1
6612,02/03/19 07:16:30 PM,37.1923,1
6614,02/03/19 07:17:30 PM,36.5881,1
6616,02/03/19 07:18:30 PM,36.6674,1
6618,02/03/19 07:19:30 PM,36.7437,1
6620,02/03/19 07:20:30 PM,36.6918,1
6622,02/03/19 07:21:30 PM,36.6033,1
6624,02/03/19 07:22:30 PM,36.6705,1
6626,02/03/19 07:23:30 PM,36.5164,1
6628,02/03/19 07:24:30 PM,36.5606,1
6630,02/03/19 07:25:30 PM,36.5621,1
6632,02/03/19 07:26:30 PM,36.6949,1
6634,02/03/19 07:27:30 PM,0.0259,0
6636,02/03/19 07:28:30 PM,0.0259,0
6638,02/03/19 07:29:30 PM,0.0259,0
6640,02/03/19 07:30:30 PM,0.0259,0
6642,02/03/19 07:31:30 PM,0.0259,0
6644,02/03/19 07:32:30 PM,0.0259,0
6646,02/03/19 07:33:30 PM,0.0275,0
6648,02/03/19 07:34:30 PM,36.9757,1
6650,02/03/19 07:35:30 PM,37.6074,1
6652,02/03/19 07:36:30 PM,36.5881,1
6654,02/03/19 07:37:30 PM,36.5866,1
6656,02/03/19 07:38:30 PM,36.6384,1
6658,02/03/19 07:39:30 PM,36.5454,1
6660,02/03/19 07:40:30 PM,36.4477,1
6662,02/03/19 07:41:30 PM,36.7208,1
6664,02/03/19 07:42:30 PM,36.6079,1
6666,02/03/19 07:43:30 PM,36.5103,1
6668,02/03/19 07:44:30 PM,36.7437,1
6670,02/03/19 07:45:30 PM,36.5591,1
6672,02/03/19 07:46:30 PM,36.5225,1
6674,02/03/19 07:47:30 PM,36.5957,1
6676,02/03/19 07:48:30 PM,36.9863,1
6678,02/03/19 07:49:30 PM,36.8261,1
6680,02/03/19 07:50:30 PM,37.025999999999996,1
6682,02/03/19 07:51:30 PM,36.9863,1
6684,02/03/19 07:52:30 PM,37.0382,1
6686,02/03/19 07:53:30 PM,36.9558,1
6688,02/03/19 07:54:30 PM,36.7269,1
6690,02/03/19 07:55:30 PM,36.7697,1
6692,02/03/19 07:56:30 PM,36.9467,1
6694,02/03/19 07:57:30 PM,36.9009,1
6696,02/03/19 07:58:30 PM,36.8933,1
6698,02/03/19 07:59:30 PM,36.6857,1
6700,02/03/19 08:00:30 PM,36.8917,1
6702,02/03/19 08:01:30 PM,37.0352,1
6704,02/03/19 08:02:30 PM,36.9055,1
6706,02/03/19 08:03:30 PM,36.8109,1
6708,02/03/19 08:04:30 PM,36.9497,1
6710,02/03/19 08:05:30 PM,36.7803,1
6712,02/03/19 08:06:30 PM,36.8795,1
6714,02/03/19 08:07:30 PM,36.7208,1
6716,02/03/19 08:08:30 PM,36.7926,1
6718,02/03/19 08:09:30 PM,36.9909,1
6720,02/03/19 08:10:30 PM,36.8093,1
6722,02/03/19 08:11:30 PM,36.8643,1
6724,02/03/19 08:12:30 PM,36.8093,1
6726,02/03/19 08:13:30 PM,36.907,1
6728,02/03/19 08:14:30 PM,36.8551,1
6730,02/03/19 08:15:30 PM,36.5713,1
6732,02/03/19 08:16:30 PM,36.9223,1
6734,02/03/19 08:17:30 PM,36.8673,1
6736,02/03/19 08:18:30 PM,36.7666,1
6738,02/03/19 08:19:30 PM,36.6506,1
6740,02/03/19 08:20:30 PM,36.907,1
6742,02/03/19 08:21:30 PM,36.8261,1
6744,02/03/19 08:22:30 PM,36.875,1
6746,02/03/19 08:23:30 PM,36.6217,1
6748,02/03/19 08:24:30 PM,36.6339,1
6750,02/03/19 08:25:30 PM,36.7315,1
6752,02/03/19 08:26:30 PM,0.028999999999999998,0
6754,02/03/19 08:27:30 PM,0.028999999999999998,0
6756,02/03/19 08:28:30 PM,0.028999999999999998,0
6758,02/03/19 08:29:30 PM,0.028999999999999998,0
6760,02/03/19 08:30:30 PM,0.0275,0
6762,02/03/19 08:31:30 PM,0.0275,0
6764,02/03/19 08:32:30 PM,0.0275,0
6766,02/03/19 08:33:30 PM,0.0275,0
6768,02/03/19 08:34:30 PM,0.0275,0
6770,02/03/19 08:35:30 PM,38.8022,1
6772,02/03/19 08:36:30 PM,36.4767,1
6774,02/03/19 08:37:30 PM,36.8963,1
6776,02/03/19 08:38:30 PM,36.6644,1
6778,02/03/19 08:39:30 PM,36.939,1
6780,02/03/19 08:40:30 PM,36.9955,1
6782,02/03/19 08:41:30 PM,36.9726,1
6784,02/03/19 08:42:30 PM,36.9741,1
6786,02/03/19 08:43:30 PM,37.023,1
6788,02/03/19 08:44:30 PM,36.9299,1
6790,02/03/19 08:45:30 PM,36.9467,1
6792,02/03/19 08:46:30 PM,36.9726,1
6794,02/03/19 08:47:30 PM,36.7071,1
6796,02/03/19 08:48:30 PM,37.0291,1
6798,02/03/19 08:49:30 PM,36.994,1
6800,02/03/19 08:50:30 PM,36.8994,1
6802,02/03/19 08:51:30 PM,36.9543,1
6804,02/03/19 08:52:30 PM,36.9024,1
6806,02/03/19 08:53:30 PM,36.8841,1
6808,02/03/19 08:54:30 PM,36.8795,1
6810,02/03/19 08:55:30 PM,37.0321,1
6812,02/03/19 08:56:30 PM,37.1939,1
6814,02/03/19 08:57:30 PM,36.9818,1
6816,02/03/19 08:58:30 PM,37.0733,1
6818,02/03/19 08:59:30 PM,37.0581,1
6820,02/03/19 09:00:30 PM,37.0504,1
6822,02/03/19 09:01:30 PM,37.0611,1
6824,02/03/19 09:02:30 PM,36.9589,1
6826,02/03/19 09:03:30 PM,36.9757,1
6828,02/03/19 09:04:30 PM,36.8811,1
6830,02/03/19 09:05:30 PM,36.9574,1
6832,02/03/19 09:06:30 PM,37.1191,1
6834,02/03/19 09:07:30 PM,37.0871,1
6836,02/03/19 09:08:30 PM,37.0214,1
6838,02/03/19 09:09:30 PM,37.0428,1
6840,02/03/19 09:10:30 PM,36.7864,1
6842,02/03/19 09:11:30 PM,37.0214,1
6844,02/03/19 09:12:30 PM,36.9345,1
6846,02/03/19 09:13:30 PM,36.9726,1
6848,02/03/19 09:14:30 PM,36.7803,1
6850,02/03/19 09:15:30 PM,36.907,1
6852,02/03/19 09:16:30 PM,0.0259,0
6854,02/03/19 09:17:30 PM,0.0259,0
6856,02/03/19 09:18:30 PM,0.0259,0
6858,02/03/19 09:19:30 PM,0.0259,0
6860,02/03/19 09:20:30 PM,0.0259,0
6862,02/03/19 09:21:30 PM,0.0259,0
6864,02/03/19 09:22:30 PM,0.028999999999999998,0
6866,02/03/19 09:23:30 PM,38.2452,1
6868,02/03/19 09:24:30 PM,37.8729,1
6870,02/03/19 09:25:30 PM,37.0153,1
6872,02/03/19 09:26:30 PM,36.9924,1
6874,02/03/19 09:27:30 PM,37.0932,1
6876,02/03/19 09:28:30 PM,36.9024,1
6878,02/03/19 09:29:30 PM,36.5576,1
6880,02/03/19 09:30:30 PM,36.8261,1
6882,02/03/19 09:31:30 PM,36.875,1
6884,02/03/19 09:32:30 PM,36.9039,1
6886,02/03/19 09:33:30 PM,36.8658,1
6888,02/03/19 09:34:30 PM,37.0748,1
6890,02/03/19 09:35:30 PM,36.701,1
6892,02/03/19 09:36:30 PM,36.8353,1
6894,02/03/19 09:37:30 PM,36.9207,1
6896,02/03/19 09:38:30 PM,36.8109,1
6898,02/03/19 09:39:30 PM,36.8765,1
6900,02/03/19 09:40:30 PM,36.8276,1
6902,02/03/19 09:41:30 PM,36.8399,1
6904,02/03/19 09:42:30 PM,36.8551,1
6906,02/03/19 09:43:30 PM,36.7864,1
6908,02/03/19 09:44:30 PM,36.6552,1
6910,02/03/19 09:45:30 PM,36.3973,1
6912,02/03/19 09:46:30 PM,36.1776,1
6914,02/03/19 09:47:30 PM,36.4813,1
6916,02/03/19 09:48:30 PM,36.1746,1
6918,02/03/19 09:49:30 PM,35.9228,1
6920,02/03/19 09:50:30 PM,36.083,1
6922,02/03/19 09:51:30 PM,36.0372,1
6924,02/03/19 09:52:30 PM,35.8404,1
6926,02/03/19 09:53:30 PM,35.8618,1
6928,02/03/19 09:54:30 PM,35.6878,1
6930,02/03/19 09:55:30 PM,35.5962,1
6932,02/03/19 09:56:30 PM,35.7336,1
6934,02/03/19 09:57:30 PM,35.5428,1
6936,02/03/19 09:58:30 PM,35.6405,1
6938,02/03/19 09:59:30 PM,35.6237,1
6940,02/03/19 10:00:30 PM,35.7336,1
6942,02/03/19 10:01:30 PM,35.7412,1
6944,02/03/19 10:02:30 PM,35.4757,1
6946,02/03/19 10:03:30 PM,35.8145,1
6948,02/03/19 10:04:30 PM,35.523,1
6950,02/03/19 10:05:30 PM,35.5886,1
6952,02/03/19 10:06:30 PM,35.6146,1
6954,02/03/19 10:07:30 PM,35.5749,1
6956,02/03/19 10:08:30 PM,35.6558,1
6958,02/03/19 10:09:30 PM,35.7443,1
6960,02/03/19 10:10:30 PM,35.7656,1
6962,02/03/19 10:11:30 PM,35.7244,1
6964,02/03/19 10:12:30 PM,35.6695,1
6966,02/03/19 10:13:30 PM,35.6191,1
6968,02/03/19 10:14:30 PM,0.028999999999999998,0
6970,02/03/19 10:15:30 PM,0.0275,0
6972,02/03/19 10:16:30 PM,0.0275,0
6974,02/03/19 10:17:30 PM,0.0275,0
6976,02/03/19 10:18:30 PM,0.0275,0
6978,02/03/19 10:19:30 PM,0.0275,0
6980,02/03/19 10:20:30 PM,0.0275,0
6982,02/03/19 10:21:30 PM,0.0259,0
6984,02/03/19 10:22:30 PM,0.0259,0
6986,02/03/19 10:23:30 PM,37.3297,1
6988,02/03/19 10:24:30 PM,36.788000000000004,1
6990,02/03/19 10:25:30 PM,38.056,1
6992,02/03/19 10:26:30 PM,38.6801,1
6994,02/03/19 10:27:30 PM,38.9807,1
6996,02/03/19 10:28:30 PM,38.8281,1
6998,02/03/19 10:29:30 PM,38.9105,1
7000,02/03/19 10:30:30 PM,35.053000000000004,1
7002,02/03/19 10:31:30 PM,35.8419,1
7004,02/03/19 10:32:30 PM,35.6909,1
7006,02/03/19 10:33:30 PM,35.7961,1
7008,02/03/19 10:34:30 PM,35.6268,1
7010,02/03/19 10:35:30 PM,35.5917,1
7012,02/03/19 10:36:30 PM,35.6176,1
7014,02/03/19 10:37:30 PM,35.6374,1
7016,02/03/19 10:38:30 PM,35.7412,1
7018,02/03/19 10:39:30 PM,35.6435,1
7020,02/03/19 10:40:30 PM,35.5108,1
7022,02/03/19 10:41:30 PM,35.8053,1
7024,02/03/19 10:42:30 PM,35.696999999999996,1
7026,02/03/19 10:43:30 PM,35.641999999999996,1
7028,02/03/19 10:44:30 PM,35.7366,1
7030,02/03/19 10:45:30 PM,35.7305,1
7032,02/03/19 10:46:30 PM,35.8389,1
7034,02/03/19 10:47:30 PM,35.7107,1
7036,02/03/19 10:48:30 PM,35.7168,1
7038,02/03/19 10:49:30 PM,35.6909,1
7040,02/03/19 10:50:30 PM,35.729,1
7042,02/03/19 10:51:30 PM,35.7458,1
7044,02/03/19 10:52:30 PM,35.7275,1
7046,02/03/19 10:53:30 PM,35.6649,1
7048,02/03/19 10:54:30 PM,35.7107,1
7050,02/03/19 10:55:30 PM,35.7549,1
7052,02/03/19 10:56:30 PM,35.8206,1
7054,02/03/19 10:57:30 PM,35.6619,1
7056,02/03/19 10:58:30 PM,35.6664,1
7058,02/03/19 10:59:30 PM,35.7382,1
7060,02/03/19 11:00:30 PM,35.8892,1
7062,02/03/19 11:01:30 PM,35.668,1
7064,02/03/19 11:02:30 PM,35.816,1
7066,02/03/19 11:03:30 PM,35.5947,1
7068,02/03/19 11:04:30 PM,35.6268,1
7070,02/03/19 11:05:30 PM,35.8068,1
7072,02/03/19 11:06:30 PM,35.7244,1
7074,02/03/19 11:07:30 PM,35.7244,1
7076,02/03/19 11:08:30 PM,35.8892,1
7078,02/03/19 11:09:30 PM,35.6649,1
7080,02/03/19 11:10:30 PM,35.7244,1
7082,02/03/19 11:11:30 PM,35.5962,1
7084,02/03/19 11:12:30 PM,35.7259,1
7086,02/03/19 11:13:30 PM,35.7397,1
7088,02/03/19 11:14:30 PM,0.028999999999999998,0
7090,02/03/19 11:15:30 PM,0.0275,0
7092,02/03/19 11:16:30 PM,0.0259,0
7094,02/03/19 11:17:30 PM,0.0259,0
7096,02/03/19 11:18:30 PM,0.0259,0
7098,02/03/19 11:19:30 PM,0.0259,0
7100,02/03/19 11:20:30 PM,0.0259,0
7102,02/03/19 11:21:30 PM,0.0259,0
7104,02/03/19 11:22:30 PM,0.0259,0
7106,02/03/19 11:23:30 PM,37.3236,1
7108,02/03/19 11:24:30 PM,36.7269,1
7110,02/03/19 11:25:30 PM,37.9034,1
7112,02/03/19 11:26:30 PM,38.4497,1
7114,02/03/19 11:27:30 PM,38.2742,1
7116,02/03/19 11:28:30 PM,38.3825,1
7118,02/03/19 11:29:30 PM,38.5061,1
7120,02/03/19 11:30:30 PM,38.7121,1
7122,02/03/19 11:31:30 PM,37.6516,1
7124,02/03/19 11:32:30 PM,35.3872,1
7126,02/03/19 11:33:30 PM,35.4101,1
7128,02/03/19 11:34:30 PM,35.3506,1
7130,02/03/19 11:35:30 PM,35.4314,1
7132,02/03/19 11:36:30 PM,35.4635,1
7134,02/03/19 11:37:30 PM,35.5215,1
7136,02/03/19 11:38:30 PM,35.4772,1
7138,02/03/19 11:39:30 PM,35.4162,1
7140,02/03/19 11:40:30 PM,35.404,1
7142,02/03/19 11:41:30 PM,35.433,1
7144,02/03/19 11:42:30 PM,35.3719,1
7146,02/03/19 11:43:30 PM,35.4101,1
7148,02/03/19 11:44:30 PM,35.4391,1
7150,02/03/19 11:45:30 PM,35.4437,1
7152,02/03/19 11:46:30 PM,35.4177,1
7154,02/03/19 11:47:30 PM,35.5062,1
7156,02/03/19 11:48:30 PM,35.4589,1
7158,02/03/19 11:49:30 PM,35.285,1
7160,02/03/19 11:50:30 PM,35.3384,1
7162,02/03/19 11:51:30 PM,35.3414,1
7164,02/03/19 11:52:30 PM,35.3231,1
7166,02/03/19 11:53:30 PM,35.4879,1
7168,02/03/19 11:54:30 PM,35.3918,1
7170,02/03/19 11:55:30 PM,35.4314,1
7172,02/03/19 11:56:30 PM,35.3567,1
7174,02/03/19 11:57:30 PM,35.3506,1
7176,02/03/19 11:58:30 PM,35.3109,1
7178,02/03/19 11:59:30 PM,35.4574,1
7180,02/04/19 12:00:30 AM,35.1812,1
7182,02/04/19 12:01:30 AM,35.1354,1
7184,02/04/19 12:02:30 AM,35.1095,1
7186,02/04/19 12:03:30 AM,35.3246,1
7188,02/04/19 12:04:30 AM,35.1888,1
7190,02/04/19 12:05:30 AM,35.2117,1
7192,02/04/19 12:06:30 AM,35.2712,1
7194,02/04/19 12:07:30 AM,34.931,1
7196,02/04/19 12:08:30 AM,35.1873,1
7198,02/04/19 12:09:30 AM,35.1339,1
7200,02/04/19 12:10:30 AM,35.0729,1
7202,02/04/19 12:11:30 AM,34.9172,1
7204,02/04/19 12:12:30 AM,35.1644,1
7206,02/04/19 12:13:30 AM,35.3262,1
7208,02/04/19 12:14:30 AM,0.028999999999999998,0
7210,02/04/19 12:15:30 AM,0.0275,0
7212,02/04/19 12:16:30 AM,0.0275,0
7214,02/04/19 12:17:30 AM,0.0275,0
7216,02/04/19 12:18:30 AM,0.0275,0
7218,02/04/19 12:19:30 AM,0.0275,0
7220,02/04/19 12:20:30 AM,0.0275,0
7222,02/04/19 12:21:30 AM,0.0275,0
7224,02/04/19 12:22:30 AM,0.0275,0
7226,02/04/19 12:23:30 AM,36.8063,1
7228,02/04/19 12:24:30 AM,36.5179,1
7230,02/04/19 12:25:30 AM,37.7935,1
7232,02/04/19 12:26:30 AM,38.2452,1
7234,02/04/19 12:27:30 AM,38.471,1
7236,02/04/19 12:28:30 AM,38.5779,1
7238,02/04/19 12:29:30 AM,38.5733,1
7240,02/04/19 12:30:30 AM,38.5626,1
7242,02/04/19 12:31:30 AM,38.6145,1
7244,02/04/19 12:32:30 AM,38.6862,1
7246,02/04/19 12:33:30 AM,38.6786,1
7248,02/04/19 12:34:30 AM,38.7137,1
7250,02/04/19 12:35:30 AM,38.674,1
7252,02/04/19 12:36:30 AM,38.6893,1
7254,02/04/19 12:37:30 AM,38.6572,1
7256,02/04/19 12:38:30 AM,38.6801,1
7258,02/04/19 12:39:30 AM,38.6343,1
7260,02/04/19 12:40:30 AM,38.7259,1
7262,02/04/19 12:41:30 AM,38.6862,1
7264,02/04/19 12:42:30 AM,38.4894,1
7266,02/04/19 12:43:30 AM,38.6862,1
7268,02/04/19 12:44:30 AM,38.5519,1
7270,02/04/19 12:45:30 AM,38.5565,1
7272,02/04/19 12:46:30 AM,38.5382,1
7274,02/04/19 12:47:30 AM,38.5458,1
7276,02/04/19 12:48:30 AM,38.5687,1
7278,02/04/19 12:49:30 AM,38.4939,1
7280,02/04/19 12:50:30 AM,38.5397,1
7282,02/04/19 12:51:30 AM,38.6175,1
7284,02/04/19 12:52:30 AM,38.5336,1
7286,02/04/19 12:53:30 AM,38.5458,1
7288,02/04/19 12:54:30 AM,38.6557,1
7290,02/04/19 12:55:30 AM,38.5092,1
7292,02/04/19 12:56:30 AM,38.4741,1
7294,02/04/19 12:57:30 AM,38.5504,1
7296,02/04/19 12:58:30 AM,38.6618,1
7298,02/04/19 12:59:30 AM,38.6542,1
7300,02/04/19 01:00:30 AM,38.7594,1
7302,02/04/19 01:01:30 AM,38.6191,1
7304,02/04/19 01:02:30 AM,38.6297,1
7306,02/04/19 01:03:30 AM,38.6603,1
7308,02/04/19 01:04:30 AM,38.7518,1
7310,02/04/19 01:05:30 AM,38.7091,1
7312,02/04/19 01:06:30 AM,38.6862,1
7314,02/04/19 01:07:30 AM,38.5901,1
7316,02/04/19 01:08:30 AM,38.6496,1
7318,02/04/19 01:09:30 AM,38.6465,1
7320,02/04/19 01:10:30 AM,38.8205,1
7322,02/04/19 01:11:30 AM,38.6404,1
7324,02/04/19 01:12:30 AM,38.6389,1
7326,02/04/19 01:13:30 AM,38.5016,1
7328,02/04/19 01:14:30 AM,0.0305,0
7330,02/04/19 01:15:30 AM,0.028999999999999998,0
7332,02/04/19 01:16:30 AM,0.028999999999999998,0
7334,02/04/19 01:17:30 AM,0.028999999999999998,0
7336,02/04/19 01:18:30 AM,0.028999999999999998,0
7338,02/04/19 01:19:30 AM,0.028999999999999998,0
7340,02/04/19 01:20:30 AM,0.0275,0
7342,02/04/19 01:21:30 AM,0.028999999999999998,0
7344,02/04/19 01:22:30 AM,0.028999999999999998,0
7346,02/04/19 01:23:30 AM,37.1572,1
7348,02/04/19 01:24:30 AM,36.9146,1
7350,02/04/19 01:25:30 AM,38.0468,1
7352,02/04/19 01:26:30 AM,38.1842,1
7354,02/04/19 01:27:30 AM,38.497,1
7356,02/04/19 01:28:30 AM,38.5809,1
7358,02/04/19 01:29:30 AM,38.6603,1
7360,02/04/19 01:30:30 AM,38.5763,1
7362,02/04/19 01:31:30 AM,38.6221,1
7364,02/04/19 01:32:30 AM,38.6908,1
7366,02/04/19 01:33:30 AM,38.7091,1
7368,02/04/19 01:34:30 AM,38.7396,1
7370,02/04/19 01:35:30 AM,38.7137,1
7372,02/04/19 01:36:30 AM,38.5458,1
7374,02/04/19 01:37:30 AM,38.6709,1
7376,02/04/19 01:38:30 AM,38.7137,1
7378,02/04/19 01:39:30 AM,38.5946,1
7380,02/04/19 01:40:30 AM,38.7472,1
7382,02/04/19 01:41:30 AM,38.6847,1
7384,02/04/19 01:42:30 AM,38.6374,1
7386,02/04/19 01:43:30 AM,38.6038,1
7388,02/04/19 01:44:30 AM,38.6938,1
7390,02/04/19 01:45:30 AM,38.7533,1
7392,02/04/19 01:46:30 AM,38.6877,1
7394,02/04/19 01:47:30 AM,38.7076,1
7396,02/04/19 01:48:30 AM,38.7091,1
7398,02/04/19 01:49:30 AM,38.7716,1
7400,02/04/19 01:50:30 AM,38.7839,1
7402,02/04/19 01:51:30 AM,38.7533,1
7404,02/04/19 01:52:30 AM,38.677,1
7406,02/04/19 01:53:30 AM,38.8052,1
7408,02/04/19 01:54:30 AM,38.703,1
7410,02/04/19 01:55:30 AM,38.7518,1
7412,02/04/19 01:56:30 AM,38.7488,1
7414,02/04/19 01:57:30 AM,38.6297,1
7416,02/04/19 01:58:30 AM,38.6175,1
7418,02/04/19 01:59:30 AM,38.5321,1
7420,02/04/19 02:00:30 AM,38.8037,1
7422,02/04/19 02:01:30 AM,38.8006,1
7424,02/04/19 02:02:30 AM,38.7106,1
7426,02/04/19 02:03:30 AM,38.735,1
7428,02/04/19 02:04:30 AM,38.7182,1
7430,02/04/19 02:05:30 AM,38.6709,1
7432,02/04/19 02:06:30 AM,38.735,1
7434,02/04/19 02:07:30 AM,0.0275,0
7436,02/04/19 02:08:30 AM,0.0275,0
7438,02/04/19 02:09:30 AM,0.0275,0
7440,02/04/19 02:10:30 AM,0.0275,0
7442,02/04/19 02:11:30 AM,0.0259,0
7444,02/04/19 02:12:30 AM,0.0275,0
7446,02/04/19 02:13:30 AM,0.028999999999999998,0
7448,02/04/19 02:14:30 AM,0.028999999999999998,0
7450,02/04/19 02:15:30 AM,37.3007,1
7452,02/04/19 02:16:30 AM,38.4726,1
7454,02/04/19 02:17:30 AM,38.7198,1
7456,02/04/19 02:18:30 AM,38.9059,1
7458,02/04/19 02:19:30 AM,38.8785,1
7460,02/04/19 02:20:30 AM,38.9349,1
7462,02/04/19 02:21:30 AM,38.9593,1
7464,02/04/19 02:22:30 AM,38.9319,1
7466,02/04/19 02:23:30 AM,38.854,1
7468,02/04/19 02:24:30 AM,38.8418,1
7470,02/04/19 02:25:30 AM,39.0097,1
7472,02/04/19 02:26:30 AM,39.0433,1
7474,02/04/19 02:27:30 AM,39.0249,1
7476,02/04/19 02:28:30 AM,38.851,1
7478,02/04/19 02:29:30 AM,38.9059,1
7480,02/04/19 02:30:30 AM,38.9487,1
7482,02/04/19 02:31:30 AM,38.7472,1
7484,02/04/19 02:32:30 AM,38.6679,1
7486,02/04/19 02:33:30 AM,38.7503,1
7488,02/04/19 02:34:30 AM,38.5718,1
7490,02/04/19 02:35:30 AM,38.6511,1
7492,02/04/19 02:36:30 AM,38.6511,1
7494,02/04/19 02:37:30 AM,38.6496,1
7496,02/04/19 02:38:30 AM,38.6023,1
7498,02/04/19 02:39:30 AM,38.5687,1
7500,02/04/19 02:40:30 AM,38.6206,1
7502,02/04/19 02:41:30 AM,38.5275,1
7504,02/04/19 02:42:30 AM,38.5351,1
7506,02/04/19 02:43:30 AM,38.6038,1
7508,02/04/19 02:44:30 AM,38.2559,1
7510,02/04/19 02:45:30 AM,38.4421,1
7512,02/04/19 02:46:30 AM,38.3352,1
7514,02/04/19 02:47:30 AM,38.5458,1
7516,02/04/19 02:48:30 AM,38.5016,1
7518,02/04/19 02:49:30 AM,38.1796,1
7520,02/04/19 02:50:30 AM,0.028999999999999998,0
7522,02/04/19 02:51:30 AM,0.0275,0
7524,02/04/19 02:52:30 AM,0.0259,0
7526,02/04/19 02:53:30 AM,0.0259,0
7528,02/04/19 02:54:30 AM,0.0275,0
7530,02/04/19 02:55:30 AM,0.0259,0
7532,02/04/19 02:56:30 AM,0.0275,0
7534,02/04/19 02:57:30 AM,0.0275,0
7536,02/04/19 02:58:30 AM,0.0275,0
7538,02/04/19 02:59:30 AM,36.7559,1
7540,02/04/19 03:00:30 AM,38.1353,1
7542,02/04/19 03:01:30 AM,38.3703,1
7544,02/04/19 03:02:30 AM,38.4512,1
7546,02/04/19 03:03:30 AM,38.6908,1
7548,02/04/19 03:04:30 AM,38.5,1
7550,02/04/19 03:05:30 AM,38.1964,1
7552,02/04/19 03:06:30 AM,38.1735,1
7554,02/04/19 03:07:30 AM,38.352,1
7556,02/04/19 03:08:30 AM,38.2116,1
7558,02/04/19 03:09:30 AM,38.2742,1
7560,02/04/19 03:10:30 AM,38.2101,1
7562,02/04/19 03:11:30 AM,38.1811,1
7564,02/04/19 03:12:30 AM,38.0224,1
7566,02/04/19 03:13:30 AM,37.9599,1
7568,02/04/19 03:14:30 AM,38.1598,1
7570,02/04/19 03:15:30 AM,37.8836,1
7572,02/04/19 03:16:30 AM,37.9599,1
7574,02/04/19 03:17:30 AM,38.0621,1
7576,02/04/19 03:18:30 AM,38.0743,1
7578,02/04/19 03:19:30 AM,37.9049,1
7580,02/04/19 03:20:30 AM,37.998000000000005,1
7582,02/04/19 03:21:30 AM,38.0896,1
7584,02/04/19 03:22:30 AM,38.0896,1
7586,02/04/19 03:23:30 AM,38.1903,1
7588,02/04/19 03:24:30 AM,38.0652,1
