,time,amps
4875,02/03/19 04:45:30 AM,38.8891
4877,02/03/19 04:46:30 AM,38.8937
4879,02/03/19 04:47:30 AM,38.9136
4881,02/03/19 04:48:30 AM,38.7091
4883,02/03/19 04:49:30 AM,38.8617
4885,02/03/19 04:50:30 AM,38.8205
4887,02/03/19 04:51:30 AM,38.8159
4889,02/03/19 04:52:30 AM,38.8174
4891,02/03/19 04:53:30 AM,38.7869
4893,02/03/19 04:54:30 AM,38.6831
4895,02/03/19 04:55:30 AM,38.6252
4897,02/03/19 04:56:30 AM,38.6847
4899,02/03/19 04:57:30 AM,38.7213
4901,02/03/19 04:58:30 AM,38.705999999999996
4903,02/03/19 04:59:30 AM,38.7076
4905,02/03/19 05:00:30 AM,38.5977
4907,02/03/19 05:01:30 AM,38.6236
4909,02/03/19 05:02:30 AM,38.5794
4911,02/03/19 05:03:30 AM,0.0275
4913,02/03/19 05:04:30 AM,0.0259
4915,02/03/19 05:05:30 AM,0.0259
4917,02/03/19 05:06:30 AM,0.0259
4919,02/03/19 05:07:30 AM,0.0259
4921,02/03/19 05:08:30 AM,0.0259
4923,02/03/19 05:09:30 AM,0.0259
4925,02/03/19 05:10:30 AM,0.0259
4927,02/03/19 05:11:30 AM,0.0275
4929,02/03/19 05:12:30 AM,0.0275
4931,02/03/19 05:13:30 AM,38.0713
4933,02/03/19 05:14:30 AM,38.3032
4935,02/03/19 05:15:30 AM,38.2681
4937,02/03/19 05:16:30 AM,38.6114
4939,02/03/19 05:17:30 AM,38.5214
4941,02/03/19 05:18:30 AM,38.4314
4943,02/03/19 05:19:30 AM,38.5885
4945,02/03/19 05:20:30 AM,38.4588
4947,02/03/19 05:21:30 AM,38.529
4949,02/03/19 05:22:30 AM,38.5092
4951,02/03/19 05:23:30 AM,38.4878
4953,02/03/19 05:24:30 AM,38.6526
4955,02/03/19 05:25:30 AM,38.5885
4957,02/03/19 05:26:30 AM,38.613
4959,02/03/19 05:27:30 AM,38.4924
4961,02/03/19 05:28:30 AM,38.6236
4963,02/03/19 05:29:30 AM,38.3154
4965,02/03/19 05:30:30 AM,38.3841
4967,02/03/19 05:31:30 AM,38.5183
4969,02/03/19 05:32:30 AM,38.4665
4971,02/03/19 05:33:30 AM,38.323
4973,02/03/19 05:34:30 AM,38.3948
4975,02/03/19 05:35:30 AM,38.3719
4977,02/03/19 05:36:30 AM,38.4817
4979,02/03/19 05:37:30 AM,0.0259
4981,02/03/19 05:38:30 AM,0.0259
4983,02/03/19 05:39:30 AM,0.0259
4985,02/03/19 05:40:30 AM,0.0259
4987,02/03/19 05:41:30 AM,0.0259
4989,02/03/19 05:42:30 AM,0.0259
4991,02/03/19 05:43:30 AM,0.0259
4993,02/03/19 05:44:30 AM,0.0259
4995,02/03/19 05:45:30 AM,0.0275
4997,02/03/19 05:46:30 AM,0.0275
4999,02/03/19 05:47:30 AM,37.966
5001,02/03/19 05:48:30 AM,38.2147
5003,02/03/19 05:49:30 AM,38.2238
5005,02/03/19 05:50:30 AM,38.3108
5007,02/03/19 05:51:30 AM,38.407
5009,02/03/19 05:52:30 AM,38.4146
5011,02/03/19 05:53:30 AM,38.2712
5013,02/03/19 05:54:30 AM,38.3322
5015,02/03/19 05:55:30 AM,38.3581
5017,02/03/19 05:56:30 AM,38.3474
5019,02/03/19 05:57:30 AM,38.2773
5021,02/03/19 05:58:30 AM,38.3642
5023,02/03/19 05:59:30 AM,38.2559
5025,02/03/19 06:00:30 AM,38.349000000000004
5027,02/03/19 06:01:30 AM,38.2788
5029,02/03/19 06:02:30 AM,38.2773
5031,02/03/19 06:03:30 AM,38.2269
5033,02/03/19 06:04:30 AM,38.2849
5035,02/03/19 06:05:30 AM,38.204
5037,02/03/19 06:06:30 AM,38.2895
5039,02/03/19 06:07:30 AM,38.2162
5041,02/03/19 06:08:30 AM,38.2681
5043,02/03/19 06:09:30 AM,38.2635
5045,02/03/19 06:10:30 AM,0.0259
5047,02/03/19 06:11:30 AM,0.0259
5049,02/03/19 06:12:30 AM,0.0244
5051,02/03/19 06:13:30 AM,0.0244
5053,02/03/19 06:14:30 AM,0.0244
5055,02/03/19 06:15:30 AM,0.0244
5057,02/03/19 06:16:30 AM,0.0244
5059,02/03/19 06:17:30 AM,0.0244
5061,02/03/19 06:18:30 AM,0.0275
5063,02/03/19 06:19:30 AM,0.0275
5065,02/03/19 06:20:30 AM,36.4141
5067,02/03/19 06:21:30 AM,37.7005
5069,02/03/19 06:22:30 AM,38.1155
5071,02/03/19 06:23:30 AM,38.1506
5073,02/03/19 06:24:30 AM,38.2712
5075,02/03/19 06:25:30 AM,38.2635
5077,02/03/19 06:26:30 AM,38.2116
5079,02/03/19 06:27:30 AM,38.3093
5081,02/03/19 06:28:30 AM,38.2055
5083,02/03/19 06:29:30 AM,38.1445
5085,02/03/19 06:30:30 AM,38.1521
5087,02/03/19 06:31:30 AM,38.1689
5089,02/03/19 06:32:30 AM,38.2727
5091,02/03/19 06:33:30 AM,38.1918
5093,02/03/19 06:34:30 AM,38.1521
5095,02/03/19 06:35:30 AM,38.172
5097,02/03/19 06:36:30 AM,38.0056
5099,02/03/19 06:37:30 AM,38.3032
5101,02/03/19 06:38:30 AM,38.1735
5103,02/03/19 06:39:30 AM,38.1994
5105,02/03/19 06:40:30 AM,38.201
5107,02/03/19 06:41:30 AM,38.2132
5109,02/03/19 06:42:30 AM,38.2895
5111,02/03/19 06:43:30 AM,0.0244
5113,02/03/19 06:44:30 AM,0.0244
5115,02/03/19 06:45:30 AM,0.0244
5117,02/03/19 06:46:30 AM,0.0244
5119,02/03/19 06:47:30 AM,0.0214
5121,02/03/19 06:48:30 AM,0.0214
5123,02/03/19 06:49:30 AM,0.0214
5125,02/03/19 06:50:30 AM,0.0229
5127,02/03/19 06:51:30 AM,0.0229
5129,02/03/19 06:52:30 AM,0.0229
5131,02/03/19 06:53:30 AM,37.7829
5133,02/03/19 06:54:30 AM,38.0896
5135,02/03/19 06:55:30 AM,38.2345
5137,02/03/19 06:56:30 AM,38.3047
5139,02/03/19 06:57:30 AM,38.2422
5141,02/03/19 06:58:30 AM,38.1827
5143,02/03/19 06:59:30 AM,38.1689
5145,02/03/19 07:00:30 AM,38.3688
5147,02/03/19 07:01:30 AM,38.2528
5149,02/03/19 07:02:30 AM,38.2147
5151,02/03/19 07:03:30 AM,38.0774
5153,02/03/19 07:04:30 AM,38.1445
5155,02/03/19 07:05:30 AM,38.2681
5157,02/03/19 07:06:30 AM,38.4848
5159,02/03/19 07:07:30 AM,38.1964
5161,02/03/19 07:08:30 AM,38.1979
5163,02/03/19 07:09:30 AM,38.1872
5165,02/03/19 07:10:30 AM,38.2864
5167,02/03/19 07:11:30 AM,38.2528
5169,02/03/19 07:12:30 AM,38.2376
5171,02/03/19 07:13:30 AM,0.0305
5173,02/03/19 07:14:30 AM,0.0214
5175,02/03/19 07:15:30 AM,0.0214
5177,02/03/19 07:16:30 AM,0.0214
5179,02/03/19 07:17:30 AM,0.0214
5181,02/03/19 07:18:30 AM,0.0214
5183,02/03/19 07:19:30 AM,0.0214
5185,02/03/19 07:20:30 AM,0.0214
5187,02/03/19 07:21:30 AM,0.0229
5189,02/03/19 07:22:30 AM,0.0229
5191,02/03/19 07:23:30 AM,36.6644
5193,02/03/19 07:24:30 AM,38.027
5195,02/03/19 07:25:30 AM,38.1323
5197,02/03/19 07:26:30 AM,38.0697
5199,02/03/19 07:27:30 AM,38.3185
5201,02/03/19 07:28:30 AM,38.323
5203,02/03/19 07:29:30 AM,38.3352
5205,02/03/19 07:30:30 AM,38.5138
5207,02/03/19 07:31:30 AM,38.4375
5209,02/03/19 07:32:30 AM,38.439
5211,02/03/19 07:33:30 AM,38.5199
5213,02/03/19 07:34:30 AM,38.4619
5215,02/03/19 07:35:30 AM,38.0331
5217,02/03/19 07:36:30 AM,38.2345
5219,02/03/19 07:37:30 AM,38.4405
5221,02/03/19 07:38:30 AM,38.4161
5223,02/03/19 07:39:30 AM,38.5595
5225,02/03/19 07:40:30 AM,38.4512
5227,02/03/19 07:41:30 AM,38.5458
5229,02/03/19 07:42:30 AM,38.5473
5231,02/03/19 07:43:30 AM,0.0214
5233,02/03/19 07:44:30 AM,0.0214
5235,02/03/19 07:45:30 AM,0.0214
5237,02/03/19 07:46:30 AM,0.0214
5239,02/03/19 07:47:30 AM,0.0214
5241,02/03/19 07:48:30 AM,0.0229
5243,02/03/19 07:49:30 AM,0.0229
5245,02/03/19 07:50:30 AM,0.0244
5247,02/03/19 07:51:30 AM,0.0244
5249,02/03/19 07:52:30 AM,34.9599
5251,02/03/19 07:53:30 AM,38.1949
5253,02/03/19 07:54:30 AM,38.7915
5255,02/03/19 07:55:30 AM,38.7778
5257,02/03/19 07:56:30 AM,38.9487
5259,02/03/19 07:57:30 AM,38.6572
5261,02/03/19 07:58:30 AM,39.0112
5263,02/03/19 07:59:30 AM,38.9685
5265,02/03/19 08:00:30 AM,38.9319
5267,02/03/19 08:01:30 AM,39.0478
5269,02/03/19 08:02:30 AM,38.8754
5271,02/03/19 08:03:30 AM,38.9456
5273,02/03/19 08:04:30 AM,39.0738
5275,02/03/19 08:05:30 AM,39.0646
5277,02/03/19 08:06:30 AM,39.2035
5279,02/03/19 08:07:30 AM,39.115
5281,02/03/19 08:08:30 AM,38.9761
5283,02/03/19 08:09:30 AM,39.1012
5285,02/03/19 08:10:30 AM,39.0738
5287,02/03/19 08:11:30 AM,35.5749
5289,02/03/19 08:12:30 AM,35.7946
5291,02/03/19 08:13:30 AM,35.7137
5293,02/03/19 08:14:30 AM,35.6527
5295,02/03/19 08:15:30 AM,35.5291
5297,02/03/19 08:16:30 AM,35.4452
5299,02/03/19 08:17:30 AM,0.0305
5301,02/03/19 08:18:30 AM,0.0275
5303,02/03/19 08:19:30 AM,0.0275
5305,02/03/19 08:20:30 AM,0.0275
5307,02/03/19 08:21:30 AM,0.0275
5309,02/03/19 08:22:30 AM,0.0275
5311,02/03/19 08:23:30 AM,0.028999999999999998
5313,02/03/19 08:24:30 AM,0.028999999999999998
5315,02/03/19 08:25:30 AM,0.028999999999999998
5317,02/03/19 08:26:30 AM,0.028999999999999998
5319,02/03/19 08:27:30 AM,38.439
5321,02/03/19 08:28:30 AM,38.7182
5323,02/03/19 08:29:30 AM,35.0774
5325,02/03/19 08:30:30 AM,35.7855
5327,02/03/19 08:31:30 AM,36.0357
5329,02/03/19 08:32:30 AM,36.0922
5331,02/03/19 08:33:30 AM,36.3027
5333,02/03/19 08:34:30 AM,35.8541
5335,02/03/19 08:35:30 AM,36.0678
5337,02/03/19 08:36:30 AM,35.4788
5339,02/03/19 08:37:30 AM,35.6649
5341,02/03/19 08:38:30 AM,35.7153
5343,02/03/19 08:39:30 AM,35.4299
5345,02/03/19 08:40:30 AM,35.555
5347,02/03/19 08:41:30 AM,35.7198
5349,02/03/19 08:42:30 AM,35.8129
5351,02/03/19 08:43:30 AM,36.1028
5353,02/03/19 08:44:30 AM,36.0922
5355,02/03/19 08:45:30 AM,35.9945
5357,02/03/19 08:46:30 AM,36.1715
5359,02/03/19 08:47:30 AM,36.0159
5361,02/03/19 08:48:30 AM,36.2402
5363,02/03/19 08:49:30 AM,36.0922
5365,02/03/19 08:50:30 AM,35.9945
5367,02/03/19 08:51:30 AM,36.4172
5369,02/03/19 08:52:30 AM,36.4492
5371,02/03/19 08:53:30 AM,36.0372
5373,02/03/19 08:54:30 AM,36.26
5375,02/03/19 08:55:30 AM,36.3592
5377,02/03/19 08:56:30 AM,0.032
5379,02/03/19 08:57:30 AM,0.0305
5381,02/03/19 08:58:30 AM,0.0305
5383,02/03/19 08:59:30 AM,0.0305
5385,02/03/19 09:00:30 AM,0.0305
5387,02/03/19 09:01:30 AM,0.0305
5389,02/03/19 09:02:30 AM,0.032
5391,02/03/19 09:03:30 AM,0.032
5393,02/03/19 09:04:30 AM,0.032
5395,02/03/19 09:05:30 AM,37.7432
5397,02/03/19 09:06:30 AM,38.7991
5399,02/03/19 09:07:30 AM,36.2295
5401,02/03/19 09:08:30 AM,36.4218
5403,02/03/19 09:09:30 AM,36.3821
5405,02/03/19 09:10:30 AM,36.2478
5407,02/03/19 09:11:30 AM,36.1227
5409,02/03/19 09:12:30 AM,36.2875
5411,02/03/19 09:13:30 AM,36.286
5413,02/03/19 09:14:30 AM,36.2661
5415,02/03/19 09:15:30 AM,36.3195
5417,02/03/19 09:16:30 AM,36.4233
5419,02/03/19 09:17:30 AM,36.3607
5421,02/03/19 09:18:30 AM,36.5209
5423,02/03/19 09:19:30 AM,36.6369
5425,02/03/19 09:20:30 AM,36.4874
5427,02/03/19 09:21:30 AM,36.492
5429,02/03/19 09:22:30 AM,36.5255
5431,02/03/19 09:23:30 AM,36.8246
5433,02/03/19 09:24:30 AM,36.3882
5435,02/03/19 09:25:30 AM,36.4996
5437,02/03/19 09:26:30 AM,36.4202
5439,02/03/19 09:27:30 AM,36.4752
5441,02/03/19 09:28:30 AM,36.5972
5443,02/03/19 09:29:30 AM,36.4752
5445,02/03/19 09:30:30 AM,36.408
5447,02/03/19 09:31:30 AM,36.2264
5449,02/03/19 09:32:30 AM,36.4599
5451,02/03/19 09:33:30 AM,36.6217
5453,02/03/19 09:34:30 AM,36.5133
5455,02/03/19 09:35:30 AM,36.2463
5457,02/03/19 09:36:30 AM,36.2768
5459,02/03/19 09:37:30 AM,36.3897
5461,02/03/19 09:38:30 AM,36.8811
5463,02/03/19 09:39:30 AM,37.0748
5465,02/03/19 09:40:30 AM,36.7926
5467,02/03/19 09:41:30 AM,37.052
5469,02/03/19 09:42:30 AM,36.2814
5471,02/03/19 09:43:30 AM,36.1044
5473,02/03/19 09:44:30 AM,36.3363
5475,02/03/19 09:45:30 AM,0.0336
5477,02/03/19 09:46:30 AM,0.032
5479,02/03/19 09:47:30 AM,0.032
5481,02/03/19 09:48:30 AM,0.032
5483,02/03/19 09:49:30 AM,0.032
5485,02/03/19 09:50:30 AM,0.032
5487,02/03/19 09:51:30 AM,0.0336
5489,02/03/19 09:52:30 AM,35.4696
5491,02/03/19 09:53:30 AM,36.3455
5493,02/03/19 09:54:30 AM,36.0983
5495,02/03/19 09:55:30 AM,36.0311
5497,02/03/19 09:56:30 AM,36.4599
5499,02/03/19 09:57:30 AM,36.3455
5501,02/03/19 09:58:30 AM,36.5301
5503,02/03/19 09:59:30 AM,36.5057
5505,02/03/19 10:00:30 AM,36.5255
5507,02/03/19 10:01:30 AM,36.0479
5509,02/03/19 10:02:30 AM,36.6033
5511,02/03/19 10:03:30 AM,36.3272
5513,02/03/19 10:04:30 AM,36.051
5515,02/03/19 10:05:30 AM,36.2737
5517,02/03/19 10:06:30 AM,36.4355
5519,02/03/19 10:07:30 AM,36.7697
5521,02/03/19 10:08:30 AM,36.2264
5523,02/03/19 10:09:30 AM,36.0754
5525,02/03/19 10:10:30 AM,36.2005
5527,02/03/19 10:11:30 AM,36.2966
5529,02/03/19 10:12:30 AM,36.6598
5531,02/03/19 10:13:30 AM,36.3088
5533,02/03/19 10:14:30 AM,36.289
5535,02/03/19 10:15:30 AM,36.257
5537,02/03/19 10:16:30 AM,36.3531
5539,02/03/19 10:17:30 AM,36.5881
5541,02/03/19 10:18:30 AM,36.6018
5543,02/03/19 10:19:30 AM,36.6781
5545,02/03/19 10:20:30 AM,36.6049
5547,02/03/19 10:21:30 AM,36.9299
5549,02/03/19 10:22:30 AM,36.8246
5551,02/03/19 10:23:30 AM,36.6705
5553,02/03/19 10:24:30 AM,36.9299
5555,02/03/19 10:25:30 AM,36.9924
5557,02/03/19 10:26:30 AM,37.0565
5559,02/03/19 10:27:30 AM,36.8124
5561,02/03/19 10:28:30 AM,36.6766
5563,02/03/19 10:29:30 AM,36.5774
5565,02/03/19 10:30:30 AM,36.6995
5567,02/03/19 10:31:30 AM,36.6415
5569,02/03/19 10:32:30 AM,36.8338
5571,02/03/19 10:33:30 AM,36.8612
5573,02/03/19 10:34:30 AM,36.524
5575,02/03/19 10:35:30 AM,36.788000000000004
5577,02/03/19 10:36:30 AM,36.6186
5579,02/03/19 10:37:30 AM,36.817
5581,02/03/19 10:38:30 AM,36.8307
5583,02/03/19 10:39:30 AM,36.8856
5585,02/03/19 10:40:30 AM,36.8948
5587,02/03/19 10:41:30 AM,37.116
5589,02/03/19 10:42:30 AM,37.1801
5591,02/03/19 10:43:30 AM,0.0366
5593,02/03/19 10:44:30 AM,0.032
5595,02/03/19 10:45:30 AM,0.032
5597,02/03/19 10:46:30 AM,0.032
5599,02/03/19 10:47:30 AM,0.032
5601,02/03/19 10:48:30 AM,0.032
5603,02/03/19 10:49:30 AM,0.032
5605,02/03/19 10:50:30 AM,0.032
5607,02/03/19 10:51:30 AM,0.032
5609,02/03/19 10:52:30 AM,37.5311
5611,02/03/19 10:53:30 AM,38.2361
5613,02/03/19 10:54:30 AM,37.0077
5615,02/03/19 10:55:30 AM,37.025999999999996
5617,02/03/19 10:56:30 AM,36.8963
5619,02/03/19 10:57:30 AM,37.0474
5621,02/03/19 10:58:30 AM,36.7407
5623,02/03/19 10:59:30 AM,36.9146
5625,02/03/19 11:00:30 AM,36.8612
5627,02/03/19 11:01:30 AM,36.8933
5629,02/03/19 11:02:30 AM,36.9894
5631,02/03/19 11:03:30 AM,36.9467
5633,02/03/19 11:04:30 AM,37.0871
5635,02/03/19 11:05:30 AM,37.3465
5637,02/03/19 11:06:30 AM,37.3327
5639,02/03/19 11:07:30 AM,37.6638
5641,02/03/19 11:08:30 AM,37.3739
5643,02/03/19 11:09:30 AM,36.7819
5645,02/03/19 11:10:30 AM,37.2381
5647,02/03/19 11:11:30 AM,37.0962
5649,02/03/19 11:12:30 AM,37.7661
5651,02/03/19 11:13:30 AM,37.409
5653,02/03/19 11:14:30 AM,37.7615
5655,02/03/19 11:15:30 AM,37.2839
5657,02/03/19 11:16:30 AM,37.2702
5659,02/03/19 11:17:30 AM,37.0474
5661,02/03/19 11:18:30 AM,37.2457
5663,02/03/19 11:19:30 AM,37.3083
5665,02/03/19 11:20:30 AM,37.3175
5667,02/03/19 11:21:30 AM,37.4304
5669,02/03/19 11:22:30 AM,37.409
5671,02/03/19 11:23:30 AM,37.3754
5673,02/03/19 11:24:30 AM,37.6822
5675,02/03/19 11:25:30 AM,37.2625
5677,02/03/19 11:26:30 AM,37.2625
5679,02/03/19 11:27:30 AM,37.9278
5681,02/03/19 11:28:30 AM,37.1862
5683,02/03/19 11:29:30 AM,37.4624
5685,02/03/19 11:30:30 AM,37.6364
5687,02/03/19 11:31:30 AM,37.3098
5689,02/03/19 11:32:30 AM,37.7432
5691,02/03/19 11:33:30 AM,37.8256
5693,02/03/19 11:34:30 AM,37.7188
5695,02/03/19 11:35:30 AM,37.6089
5697,02/03/19 11:36:30 AM,37.3968
5699,02/03/19 11:37:30 AM,37.2457
5701,02/03/19 11:38:30 AM,37.1557
5703,02/03/19 11:39:30 AM,37.5204
5705,02/03/19 11:40:30 AM,37.5143
5707,02/03/19 11:41:30 AM,37.321999999999996
5709,02/03/19 11:42:30 AM,37.5296
5711,02/03/19 11:43:30 AM,0.0336
5713,02/03/19 11:44:30 AM,0.0305
5715,02/03/19 11:45:30 AM,0.0305
5717,02/03/19 11:46:30 AM,0.0305
5719,02/03/19 11:47:30 AM,0.0305
5721,02/03/19 11:48:30 AM,0.0305
5723,02/03/19 11:49:30 AM,0.0305
5725,02/03/19 11:50:30 AM,0.0305
5727,02/03/19 11:51:30 AM,0.0305
5729,02/03/19 11:52:30 AM,36.1517
5731,02/03/19 11:53:30 AM,36.8872
5733,02/03/19 11:54:30 AM,37.2168
5735,02/03/19 11:55:30 AM,37.9812
5737,02/03/19 11:56:30 AM,37.6913
5739,02/03/19 11:57:30 AM,37.5006
5741,02/03/19 11:58:30 AM,37.9278
5743,02/03/19 11:59:30 AM,37.3678
5745,02/03/19 12:00:30 PM,37.6211
5747,02/03/19 12:01:30 PM,37.7081
5749,02/03/19 12:02:30 PM,37.8088
5751,02/03/19 12:03:30 PM,37.6745
5753,02/03/19 12:04:30 PM,37.6471
5755,02/03/19 12:05:30 PM,37.8332
5757,02/03/19 12:06:30 PM,37.995
5759,02/03/19 12:07:30 PM,37.5448
5761,02/03/19 12:08:30 PM,37.7066
5763,02/03/19 12:09:30 PM,37.8576
5765,02/03/19 12:10:30 PM,37.9721
5767,02/03/19 12:11:30 PM,37.29
5769,02/03/19 12:12:30 PM,37.2045
5771,02/03/19 12:13:30 PM,37.5128
5773,02/03/19 12:14:30 PM,37.5982
5775,02/03/19 12:15:30 PM,37.8546
5777,02/03/19 12:16:30 PM,37.7646
5779,02/03/19 12:17:30 PM,37.6669
5781,02/03/19 12:18:30 PM,38.1155
5783,02/03/19 12:19:30 PM,37.38
5785,02/03/19 12:20:30 PM,37.0504
5787,02/03/19 12:21:30 PM,37.5738
5789,02/03/19 12:22:30 PM,37.2976
5791,02/03/19 12:23:30 PM,36.9986
5793,02/03/19 12:24:30 PM,37.554
5795,02/03/19 12:25:30 PM,36.9619
5797,02/03/19 12:26:30 PM,36.8429
5799,02/03/19 12:27:30 PM,37.644
5801,02/03/19 12:28:30 PM,36.8551
5803,02/03/19 12:29:30 PM,37.0916
5805,02/03/19 12:30:30 PM,37.1435
5807,02/03/19 12:31:30 PM,37.0825
5809,02/03/19 12:32:30 PM,37.0367
5811,02/03/19 12:33:30 PM,37.3632
5813,02/03/19 12:34:30 PM,37.1557
5815,02/03/19 12:35:30 PM,37.3922
5817,02/03/19 12:36:30 PM,37.0718
5819,02/03/19 12:37:30 PM,36.9116
5821,02/03/19 12:38:30 PM,36.9635
5823,02/03/19 12:39:30 PM,37.0993
5825,02/03/19 12:40:30 PM,37.5509
5827,02/03/19 12:41:30 PM,37.3404
5829,02/03/19 12:42:30 PM,37.5372
5831,02/03/19 12:43:30 PM,0.0336
5833,02/03/19 12:44:30 PM,0.0305
5835,02/03/19 12:45:30 PM,0.0305
5837,02/03/19 12:46:30 PM,0.0305
5839,02/03/19 12:47:30 PM,0.0305
5841,02/03/19 12:48:30 PM,0.0305
5843,02/03/19 12:49:30 PM,0.028999999999999998
5845,02/03/19 12:50:30 PM,0.028999999999999998
5847,02/03/19 12:51:30 PM,0.0305
5849,02/03/19 12:52:30 PM,37.0687
5851,02/03/19 12:53:30 PM,37.0001
5853,02/03/19 12:54:30 PM,37.1267
5855,02/03/19 12:55:30 PM,37.1542
5857,02/03/19 12:56:30 PM,37.2641
5859,02/03/19 12:57:30 PM,37.7325
5861,02/03/19 12:58:30 PM,37.3465
5863,02/03/19 12:59:30 PM,37.4685
5865,02/03/19 01:00:30 PM,37.5204
5867,02/03/19 01:01:30 PM,37.6654
5869,02/03/19 01:02:30 PM,37.5601
5871,02/03/19 01:03:30 PM,37.7859
5873,02/03/19 01:04:30 PM,37.3861
5875,02/03/19 01:05:30 PM,37.5235
5877,02/03/19 01:06:30 PM,37.3205
5879,02/03/19 01:07:30 PM,37.3938
5881,02/03/19 01:08:30 PM,37.5387
5883,02/03/19 01:09:30 PM,37.4258
5885,02/03/19 01:10:30 PM,37.3159
5887,02/03/19 01:11:30 PM,37.3434
5889,02/03/19 01:12:30 PM,37.4929
5891,02/03/19 01:13:30 PM,37.2702
5893,02/03/19 01:14:30 PM,37.1817
5895,02/03/19 01:15:30 PM,37.5555
5897,02/03/19 01:16:30 PM,37.6989
5899,02/03/19 01:17:30 PM,37.1542
5901,02/03/19 01:18:30 PM,37.3312
5903,02/03/19 01:19:30 PM,37.7676
5905,02/03/19 01:20:30 PM,37.7722
5907,02/03/19 01:21:30 PM,37.9904
5909,02/03/19 01:22:30 PM,37.9736
5911,02/03/19 01:23:30 PM,37.4777
5913,02/03/19 01:24:30 PM,37.8622
5915,02/03/19 01:25:30 PM,37.7615
5917,02/03/19 01:26:30 PM,37.7935
5919,02/03/19 01:27:30 PM,37.3449
5921,02/03/19 01:28:30 PM,37.9217
5923,02/03/19 01:29:30 PM,37.435
5925,02/03/19 01:30:30 PM,37.3953
5927,02/03/19 01:31:30 PM,37.6761
5929,02/03/19 01:32:30 PM,37.5586
5931,02/03/19 01:33:30 PM,37.8698
5933,02/03/19 01:34:30 PM,37.9553
5935,02/03/19 01:35:30 PM,37.6486
5937,02/03/19 01:36:30 PM,38.2193
5939,02/03/19 01:37:30 PM,37.6928
5941,02/03/19 01:38:30 PM,37.734
5943,02/03/19 01:39:30 PM,37.8103
5945,02/03/19 01:40:30 PM,37.6745
5947,02/03/19 01:41:30 PM,37.6745
5949,02/03/19 01:42:30 PM,37.5128
5951,02/03/19 01:43:30 PM,0.0336
5953,02/03/19 01:44:30 PM,0.0305
5955,02/03/19 01:45:30 PM,0.0305
5957,02/03/19 01:46:30 PM,0.028999999999999998
5959,02/03/19 01:47:30 PM,0.0305
5961,02/03/19 01:48:30 PM,0.0305
5963,02/03/19 01:49:30 PM,0.0305
5965,02/03/19 01:50:30 PM,0.0305
5967,02/03/19 01:51:30 PM,0.0305
5969,02/03/19 01:52:30 PM,36.733000000000004
5971,02/03/19 01:53:30 PM,37.2793
5973,02/03/19 01:54:30 PM,37.5799
5975,02/03/19 01:55:30 PM,37.6699
5977,02/03/19 01:56:30 PM,37.496
5979,02/03/19 01:57:30 PM,37.821
5981,02/03/19 01:58:30 PM,37.6028
5983,02/03/19 01:59:30 PM,38.0102
5985,02/03/19 02:00:30 PM,37.5189
5987,02/03/19 02:01:30 PM,37.7127
5989,02/03/19 02:02:30 PM,38.0026
5991,02/03/19 02:03:30 PM,38.0987
5993,02/03/19 02:04:30 PM,37.9217
5995,02/03/19 02:05:30 PM,37.731
5997,02/03/19 02:06:30 PM,37.4899
5999,02/03/19 02:07:30 PM,37.9538
6001,02/03/19 02:08:30 PM,38.1216
6003,02/03/19 02:09:30 PM,37.8943
6005,02/03/19 02:10:30 PM,37.5387
6007,02/03/19 02:11:30 PM,37.7386
6009,02/03/19 02:12:30 PM,37.5265
6011,02/03/19 02:13:30 PM,37.6547
6013,02/03/19 02:14:30 PM,38.0041
6015,02/03/19 02:15:30 PM,37.8576
6017,02/03/19 02:16:30 PM,37.6669
6019,02/03/19 02:17:30 PM,37.7432
6021,02/03/19 02:18:30 PM,37.7996
6023,02/03/19 02:19:30 PM,37.8271
6025,02/03/19 02:20:30 PM,37.7188
6027,02/03/19 02:21:30 PM,37.7157
6029,02/03/19 02:22:30 PM,37.5051
6031,02/03/19 02:23:30 PM,37.76
6033,02/03/19 02:24:30 PM,37.8561
6035,02/03/19 02:25:30 PM,37.7844
6037,02/03/19 02:26:30 PM,37.6745
6039,02/03/19 02:27:30 PM,37.6059
6041,02/03/19 02:28:30 PM,37.7005
6043,02/03/19 02:29:30 PM,37.4304
6045,02/03/19 02:30:30 PM,37.3785
6047,02/03/19 02:31:30 PM,37.7173
6049,02/03/19 02:32:30 PM,37.3175
6051,02/03/19 02:33:30 PM,37.38
6053,02/03/19 02:34:30 PM,37.4563
6055,02/03/19 02:35:30 PM,37.5937
6057,02/03/19 02:36:30 PM,37.1633
6059,02/03/19 02:37:30 PM,37.4731
6061,02/03/19 02:38:30 PM,37.3022
6063,02/03/19 02:39:30 PM,37.5601
6065,02/03/19 02:40:30 PM,37.7401
6067,02/03/19 02:41:30 PM,37.3312
6069,02/03/19 02:42:30 PM,37.4838
6071,02/03/19 02:43:30 PM,0.0336
6073,02/03/19 02:44:30 PM,0.028999999999999998
6075,02/03/19 02:45:30 PM,0.028999999999999998
6077,02/03/19 02:46:30 PM,0.028999999999999998
6079,02/03/19 02:47:30 PM,0.028999999999999998
6081,02/03/19 02:48:30 PM,0.028999999999999998
6083,02/03/19 02:49:30 PM,0.028999999999999998
6085,02/03/19 02:50:30 PM,0.028999999999999998
6087,02/03/19 02:51:30 PM,0.028999999999999998
