time,amps,on
1/16/2019 23:09 PM,36.0281,1
1/16/2019 23:10 PM,36.0204,1
1/16/2019 23:11 PM,35.964,1
1/16/2019 23:12 PM,36.2524,1
1/16/2019 23:13 PM,35.8999,1
1/16/2019 23:14 PM,35.9564,1
1/16/2019 23:15 PM,36.112,1
1/16/2019 23:16 PM,36.286,1
1/16/2019 23:17 PM,36.0693,1
1/16/2019 23:18 PM,35.9411,1
1/16/2019 23:19 PM,35.8953,1
1/16/2019 23:20 PM,35.8221,1
1/16/2019 23:21 PM,35.8206,1
1/16/2019 23:22 PM,36.054,1
1/16/2019 23:23 PM,35.9747,1
1/16/2019 23:24 PM,35.9686,1
1/16/2019 23:25 PM,36.0189,1
1/16/2019 23:26 PM,36.17,1
1/16/2019 23:27 PM,36.0983,1
1/16/2019 23:28 PM,36.0891,1
1/16/2019 23:29 PM,36.0616,1
1/16/2019 23:30 PM,36.0525,1
1/16/2019 23:31 PM,36.231,1
1/16/2019 23:32 PM,36.1181,1
1/16/2019 23:33 PM,36.0693,1
1/16/2019 23:34 PM,35.7366,1
1/16/2019 23:35 PM,35.7916,1
1/16/2019 23:36 PM,35.7687,1
1/16/2019 23:37 PM,35.7168,1
1/16/2019 23:38 PM,36.0357,1
1/16/2019 23:39 PM,35.8328,1
1/16/2019 23:40 PM,35.9792,1
1/16/2019 23:41 PM,0.0198,0
1/16/2019 23:42 PM,0.0198,0
1/16/2019 23:43 PM,0.0183,0
1/16/2019 23:44 PM,0.0183,0
1/16/2019 23:45 PM,0.0183,0
1/16/2019 23:46 PM,0.0183,0
1/16/2019 23:47 PM,0.0183,0
1/16/2019 23:48 PM,0.0183,0
1/16/2019 23:49 PM,35.9854,1
1/16/2019 23:50 PM,39.0143,1
1/16/2019 23:51 PM,39.411,1
1/16/2019 23:52 PM,35.642,1
1/16/2019 23:53 PM,36.0784,1
1/16/2019 23:54 PM,35.9716,1
1/16/2019 23:55 PM,35.9365,1
1/16/2019 23:56 PM,36.1196,1
1/16/2019 23:57 PM,35.8846,1
1/16/2019 23:58 PM,35.9197,1
1/16/2019 23:59 PM,36.0052,1
01/17/19 12:00 AM,35.8846,1
01/17/19 12:01 AM,35.848,1
01/17/19 12:02 AM,35.877,1
01/17/19 12:03 AM,35.9426,1
01/17/19 12:04 AM,35.7992,1
01/17/19 12:05 AM,35.9731,1
01/17/19 12:06 AM,35.9884,1
01/17/19 12:07 AM,35.8892,1
01/17/19 12:08 AM,35.9167,1
01/17/19 12:09 AM,35.9991,1
01/17/19 12:10 AM,35.9426,1
01/17/19 12:11 AM,35.7717,1
01/17/19 12:12 AM,35.7168,1
01/17/19 12:13 AM,35.7885,1
01/17/19 12:14 AM,35.6527,1
01/17/19 12:15 AM,35.7336,1
01/17/19 12:16 AM,35.671,1
01/17/19 12:17 AM,35.6954,1
01/17/19 12:18 AM,35.845,1
01/17/19 12:19 AM,35.8312,1
01/17/19 12:20 AM,35.8602,1
01/17/19 12:21 AM,35.7076,1
01/17/19 12:22 AM,35.8129,1
01/17/19 12:23 AM,36.0525,1
01/17/19 12:24 AM,36.0601,1
01/17/19 12:25 AM,35.9106,1
01/17/19 12:26 AM,35.9838,1
01/17/19 12:27 AM,35.8465,1
01/17/19 12:28 AM,35.7549,1
01/17/19 12:29 AM,35.9106,1
01/17/19 12:30 AM,35.7519,1
01/17/19 12:31 AM,35.9213,1
01/17/19 12:32 AM,35.7427,1
01/17/19 12:33 AM,0.0198,0
01/17/19 12:34 AM,0.0183,0
01/17/19 12:35 AM,0.0183,0
01/17/19 12:36 AM,0.0183,0
01/17/19 12:37 AM,0.0183,0
01/17/19 12:38 AM,0.0183,0
01/17/19 12:39 AM,0.0183,0
01/17/19 12:40 AM,0.0183,0
01/17/19 12:41 AM,36.1624,1
01/17/19 12:42 AM,38.5962,1
01/17/19 12:43 AM,39.1409,1
01/17/19 12:44 AM,39.3042,1
01/17/19 12:45 AM,35.4528,1
01/17/19 12:46 AM,35.8862,1
01/17/19 12:47 AM,35.8495,1
01/17/19 12:48 AM,35.8465,1
01/17/19 12:49 AM,35.79,1
01/17/19 12:50 AM,35.8801,1
01/17/19 12:51 AM,35.7565,1
01/17/19 12:52 AM,35.8801,1
01/17/19 12:53 AM,35.6756,1
01/17/19 12:54 AM,35.7366,1
01/17/19 12:55 AM,35.8099,1
01/17/19 12:56 AM,35.8877,1
01/17/19 12:57 AM,36.0586,1
01/17/19 12:58 AM,35.8053,1
01/17/19 12:59 AM,0.0183,0
01/17/19 01:00 AM,0.0183,0
01/17/19 01:01 AM,38.7671,1
01/17/19 01:02 AM,39.176,1
01/17/19 01:03 AM,39.3393,1
01/17/19 01:04 AM,39.2966,1
01/17/19 01:05 AM,0.0198,0
01/17/19 01:06 AM,0.0183,0
01/17/19 01:07 AM,0.0183,0
01/17/19 01:08 AM,0.0183,0
01/17/19 01:09 AM,0.0183,0
01/17/19 01:10 AM,0.0183,0
01/17/19 01:11 AM,0.0183,0
01/17/19 01:12 AM,0.0183,0
01/17/19 01:13 AM,35.7229,1
01/17/19 01:14 AM,38.8037,1
01/17/19 01:15 AM,39.0478,1
01/17/19 01:16 AM,39.1867,1
01/17/19 01:17 AM,39.2279,1
01/17/19 01:18 AM,39.1104,1
01/17/19 01:19 AM,39.2172,1
01/17/19 01:20 AM,39.0845,1
01/17/19 01:21 AM,39.0082,1
01/17/19 01:22 AM,39.0265,1
01/17/19 01:23 AM,38.9853,1
01/17/19 01:24 AM,38.9181,1
01/17/19 01:25 AM,38.9837,1
01/17/19 01:26 AM,0.0198,0
01/17/19 01:27 AM,0.0198,0
01/17/19 01:28 AM,0.0183,0
01/17/19 01:29 AM,0.0183,0
01/17/19 01:30 AM,0.0183,0
01/17/19 01:31 AM,0.0183,0
01/17/19 01:32 AM,0.0198,0
01/17/19 01:33 AM,0.0183,0
01/17/19 01:34 AM,0.0183,0
01/17/19 01:35 AM,0.0183,0
01/17/19 01:36 AM,0.0198,0
01/17/19 01:37 AM,0.0183,0
01/17/19 01:38 AM,0.0183,0
01/17/19 01:39 AM,0.0183,0
01/17/19 01:40 AM,37.5204,1
01/17/19 01:41 AM,38.8952,1
01/17/19 01:42 AM,39.0417,1
01/17/19 01:43 AM,39.0845,1
01/17/19 01:44 AM,39.292,1
01/17/19 01:45 AM,39.0982,1
01/17/19 01:46 AM,39.115,1
01/17/19 01:47 AM,39.2203,1
01/17/19 01:48 AM,39.1333,1
01/17/19 01:49 AM,39.1547,1
01/17/19 01:50 AM,39.1531,1
01/17/19 01:51 AM,39.2126,1
01/17/19 01:52 AM,0.0305,0
01/17/19 01:53 AM,0.0198,0
01/17/19 01:54 AM,0.0198,0
01/17/19 01:55 AM,0.0198,0
01/17/19 01:56 AM,0.0198,0
01/17/19 01:57 AM,0.0198,0
01/17/19 01:58 AM,0.0198,0
01/17/19 01:59 AM,0.0198,0
01/17/19 02:00 AM,0.0198,0
01/17/19 02:01 AM,0.0183,0
01/17/19 02:02 AM,0.0198,0
01/17/19 02:03 AM,0.0183,0
01/17/19 02:04 AM,0.0183,0
01/17/19 02:05 AM,0.0183,0
01/17/19 02:06 AM,0.0183,0
01/17/19 02:07 AM,0.0183,0
01/17/19 02:08 AM,37.9522,1
01/17/19 02:09 AM,38.6969,1
01/17/19 02:10 AM,39.0417,1
01/17/19 02:11 AM,38.9075,1
01/17/19 02:12 AM,38.819,1
01/17/19 02:13 AM,38.8083,1
01/17/19 02:14 AM,38.7854,1
01/17/19 02:15 AM,38.8266,1
01/17/19 02:16 AM,38.9303,1
01/17/19 02:17 AM,38.7884,1
01/17/19 02:18 AM,0.0198,0
01/17/19 02:19 AM,0.0183,0
01/17/19 02:20 AM,0.0183,0
01/17/19 02:21 AM,0.0183,0
01/17/19 02:22 AM,0.0183,0
01/17/19 02:23 AM,0.0183,0
01/17/19 02:24 AM,0.0183,0
01/17/19 02:25 AM,0.0183,0
01/17/19 02:26 AM,0.0183,0
01/17/19 02:27 AM,0.0183,0
01/17/19 02:28 AM,0.0183,0
01/17/19 02:29 AM,0.0183,0
01/17/19 02:30 AM,0.0183,0
01/17/19 02:31 AM,0.0183,0
01/17/19 02:32 AM,37.4105,1
01/17/19 02:33 AM,38.5794,1
01/17/19 02:34 AM,38.8693,1
01/17/19 02:35 AM,38.7457,1
01/17/19 02:36 AM,38.7839,1
01/17/19 02:37 AM,38.8388,1
01/17/19 02:38 AM,38.8785,1
01/17/19 02:39 AM,38.8815,1
01/17/19 02:40 AM,38.7991,1
01/17/19 02:41 AM,38.7976,1
01/17/19 02:42 AM,38.8205,1
01/17/19 02:43 AM,39.0066,1
01/17/19 02:44 AM,38.9197,1
01/17/19 02:45 AM,38.677,1
01/17/19 02:46 AM,38.7488,1
01/17/19 02:47 AM,39.0173,1
01/17/19 02:48 AM,38.883,1
01/17/19 02:49 AM,38.851,1
01/17/19 02:50 AM,38.6465,1
01/17/19 02:51 AM,0.0183,0
01/17/19 02:52 AM,0.0183,0
01/17/19 02:53 AM,0.0183,0
01/17/19 02:54 AM,0.0183,0
01/17/19 02:55 AM,0.0183,0
01/17/19 02:56 AM,0.0183,0
01/17/19 02:57 AM,0.0183,0
01/17/19 02:58 AM,0.0183,0
01/17/19 02:59 AM,0.0183,0
01/17/19 03:00 AM,0.0183,0
01/17/19 03:01 AM,36.0372,1
01/17/19 03:02 AM,38.2406,1
01/17/19 03:03 AM,38.8434,1
01/17/19 03:04 AM,38.8251,1
01/17/19 03:05 AM,38.8373,1
01/17/19 03:06 AM,38.8357,1
01/17/19 03:07 AM,38.764,1
01/17/19 03:08 AM,38.7854,1
01/17/19 03:09 AM,38.7488,1
01/17/19 03:10 AM,38.7579,1
01/17/19 03:11 AM,38.9624,1
01/17/19 03:12 AM,38.8373,1
01/17/19 03:13 AM,38.8769,1
01/17/19 03:14 AM,38.735,1
01/17/19 03:15 AM,38.9303,1
01/17/19 03:16 AM,38.7762,1
01/17/19 03:17 AM,38.9334,1
01/17/19 03:18 AM,38.9548,1
01/17/19 03:19 AM,38.8052,1
01/17/19 03:20 AM,0.0229,0
01/17/19 03:21 AM,0.0183,0
01/17/19 03:22 AM,0.0183,0
01/17/19 03:23 AM,0.0183,0
01/17/19 03:24 AM,0.0183,0
01/17/19 03:25 AM,0.0183,0
01/17/19 03:26 AM,0.0183,0
01/17/19 03:27 AM,0.0183,0
01/17/19 03:28 AM,0.0183,0
01/17/19 03:29 AM,0.0183,0
01/17/19 03:30 AM,0.0183,0
01/17/19 03:31 AM,38.1491,1
01/17/19 03:32 AM,38.6511,1
01/17/19 03:33 AM,39.0066,1
01/17/19 03:34 AM,38.7747,1
01/17/19 03:35 AM,39.0021,1
01/17/19 03:36 AM,39.0417,1
01/17/19 03:37 AM,39.0249,1
01/17/19 03:38 AM,38.9899,1
01/17/19 03:39 AM,39.0005,1
01/17/19 03:40 AM,39.1241,1
01/17/19 03:41 AM,39.0829,1
01/17/19 03:42 AM,38.9822,1
01/17/19 03:43 AM,39.237,1
01/17/19 03:44 AM,39.1882,1
01/17/19 03:45 AM,39.0631,1
01/17/19 03:46 AM,38.999,1
01/17/19 03:47 AM,38.941,1
01/17/19 03:48 AM,38.8724,1
01/17/19 03:49 AM,38.9364,1
01/17/19 03:50 AM,0.0198,0
01/17/19 03:51 AM,0.0183,0
01/17/19 03:52 AM,0.0183,0
01/17/19 03:53 AM,0.0183,0
01/17/19 03:54 AM,0.0183,0
01/17/19 03:55 AM,0.0183,0
01/17/19 03:56 AM,0.0183,0
01/17/19 03:57 AM,0.0183,0
01/17/19 03:58 AM,0.0183,0
01/17/19 03:59 AM,0.0183,0
01/17/19 04:00 AM,36.7926,1
01/17/19 04:01 AM,38.5199,1
01/17/19 04:02 AM,38.7213,1
01/17/19 04:03 AM,38.9303,1
01/17/19 04:04 AM,38.9822,1
01/17/19 04:05 AM,39.0692,1
01/17/19 04:06 AM,38.9776,1
01/17/19 04:07 AM,38.9822,1
01/17/19 04:08 AM,38.8907,1
01/17/19 04:09 AM,39.0265,1
01/17/19 04:10 AM,39.0692,1
01/17/19 04:11 AM,39.06,1
01/17/19 04:12 AM,38.9303,1
01/17/19 04:13 AM,38.9609,1
01/17/19 04:14 AM,38.9487,1
01/17/19 04:15 AM,38.7869,1
01/17/19 04:16 AM,38.8571,1
01/17/19 04:17 AM,39.1333,1
01/17/19 04:18 AM,39.2554,1
01/17/19 04:19 AM,0.0198,0
01/17/19 04:20 AM,0.0183,0
01/17/19 04:21 AM,0.0183,0
01/17/19 04:22 AM,0.0183,0
01/17/19 04:23 AM,0.0183,0
01/17/19 04:24 AM,0.0183,0
01/17/19 04:25 AM,0.0183,0
01/17/19 04:26 AM,0.0183,0
01/17/19 04:27 AM,0.0183,0
01/17/19 04:28 AM,0.0183,0
01/17/19 04:29 AM,35.6252,1
01/17/19 04:30 AM,38.1628,1
01/17/19 04:31 AM,38.6816,1
01/17/19 04:32 AM,38.8968,1
01/17/19 04:33 AM,38.8678,1
01/17/19 04:34 AM,38.9181,1
01/17/19 04:35 AM,38.9914,1
01/17/19 04:36 AM,38.97,1
01/17/19 04:37 AM,38.9883,1
01/17/19 04:38 AM,38.8373,1
01/17/19 04:39 AM,38.7976,1
01/17/19 04:40 AM,38.9151,1
01/17/19 04:41 AM,38.8525,1
01/17/19 04:42 AM,38.9593,1
01/17/19 04:43 AM,38.912,1
01/17/19 04:44 AM,38.8479,1
01/17/19 04:45 AM,38.7961,1
01/17/19 04:46 AM,38.941,1
01/17/19 04:47 AM,0.0198,0
01/17/19 04:48 AM,0.0198,0
01/17/19 04:49 AM,0.0183,0
01/17/19 04:50 AM,0.0183,0
01/17/19 04:51 AM,0.0183,0
01/17/19 04:52 AM,0.0183,0
01/17/19 04:53 AM,0.0183,0
01/17/19 04:54 AM,0.0183,0
01/17/19 04:55 AM,0.0183,0
01/17/19 04:56 AM,0.0183,0
01/17/19 04:57 AM,37.4029,1
01/17/19 04:58 AM,38.6145,1
01/17/19 04:59 AM,38.8617,1
01/17/19 05:00 AM,38.8205,1
01/17/19 05:01 AM,38.8388,1
01/17/19 05:02 AM,38.7259,1
01/17/19 05:03 AM,38.6526,1
01/17/19 05:04 AM,38.6496,1
01/17/19 05:05 AM,38.6679,1
01/17/19 05:06 AM,38.8022,1
01/17/19 05:07 AM,38.7518,1
01/17/19 05:08 AM,38.8617,1
01/17/19 05:09 AM,38.7289,1
01/17/19 05:10 AM,38.735,1
01/17/19 05:11 AM,38.7549,1
01/17/19 05:12 AM,38.558,1
01/17/19 05:13 AM,0.0214,0
01/17/19 05:14 AM,0.0198,0
01/17/19 05:15 AM,0.0183,0
01/17/19 05:16 AM,0.0183,0
01/17/19 05:17 AM,0.0183,0
01/17/19 05:18 AM,0.0183,0
01/17/19 05:19 AM,0.0183,0
01/17/19 05:20 AM,0.0183,0
01/17/19 05:21 AM,0.0183,0
01/17/19 05:22 AM,0.0183,0
01/17/19 05:23 AM,0.0183,0
01/17/19 05:24 AM,35.7168,1
01/17/19 05:25 AM,37.8286,1
01/17/19 05:26 AM,38.2254,1
01/17/19 05:27 AM,38.4115,1
01/17/19 05:28 AM,38.6114,1
01/17/19 05:29 AM,38.5657,1
01/17/19 05:30 AM,38.6389,1
01/17/19 05:31 AM,38.4955,1
01/17/19 05:32 AM,38.5,1
01/17/19 05:33 AM,38.5565,1
01/17/19 05:34 AM,38.4237,1
01/17/19 05:35 AM,38.4451,1
01/17/19 05:36 AM,38.3703,1
01/17/19 05:37 AM,38.4924,1
01/17/19 05:38 AM,38.3993,1
01/17/19 05:39 AM,38.4222,1
01/17/19 05:40 AM,0.0198,0
01/17/19 05:41 AM,0.0183,0
01/17/19 05:42 AM,0.0183,0
01/17/19 05:43 AM,0.0183,0
01/17/19 05:44 AM,0.0183,0
01/17/19 05:45 AM,0.0183,0
01/17/19 05:46 AM,0.0183,0
01/17/19 05:47 AM,0.0183,0
01/17/19 05:48 AM,0.0168,0
01/17/19 05:49 AM,0.0168,0
01/17/19 05:50 AM,0.0153,0
01/17/19 05:51 AM,36.5805,1
01/17/19 05:52 AM,37.3846,1
01/17/19 05:53 AM,37.8683,1
01/17/19 05:54 AM,38.0743,1
01/17/19 05:55 AM,38.143,1
01/17/19 05:56 AM,38.352,1
01/17/19 05:57 AM,38.1109,1
01/17/19 05:58 AM,38.1125,1
01/17/19 05:59 AM,38.146,1
01/17/19 06:00 AM,38.117,1
01/17/19 06:01 AM,38.1079,1
01/17/19 06:02 AM,38.1811,1
01/17/19 06:03 AM,38.1964,1
01/17/19 06:04 AM,38.1643,1
01/17/19 06:05 AM,38.1247,1
01/17/19 06:06 AM,38.0255,1
01/17/19 06:07 AM,38.1247,1
01/17/19 06:08 AM,38.2162,1
01/17/19 06:09 AM,38.2193,1
01/17/19 06:10 AM,38.1964,1
01/17/19 06:11 AM,38.114,1
01/17/19 06:12 AM,38.0438,1
01/17/19 06:13 AM,38.0255,1
01/17/19 06:14 AM,38.0743,1
01/17/19 06:15 AM,38.114,1
01/17/19 06:16 AM,38.265,1
01/17/19 06:17 AM,38.0606,1
01/17/19 06:18 AM,38.0957,1
01/17/19 06:19 AM,38.1704,1
01/17/19 06:20 AM,38.4054,1
01/17/19 06:21 AM,38.2773,1
01/17/19 06:22 AM,38.1613,1
01/17/19 06:23 AM,38.2437,1
01/17/19 06:24 AM,38.1979,1
01/17/19 06:25 AM,38.5092,1
01/17/19 06:26 AM,38.5763,1
01/17/19 06:27 AM,38.5748,1
01/17/19 06:28 AM,38.6648,1
01/17/19 06:29 AM,38.5657,1
01/17/19 06:30 AM,38.6282,1
01/17/19 06:31 AM,38.7701,1
01/17/19 06:32 AM,38.7182,1
01/17/19 06:33 AM,38.6755,1
01/17/19 06:34 AM,38.7091,1
01/17/19 06:35 AM,38.7625,1
01/17/19 06:36 AM,38.8571,1
01/17/19 06:37 AM,38.9288,1
01/17/19 06:38 AM,39.1012,1
01/17/19 06:39 AM,38.967,1
01/17/19 06:40 AM,39.1211,1
01/17/19 06:41 AM,38.999,1
01/17/19 06:42 AM,38.9792,1
01/17/19 06:43 AM,39.0387,1
01/17/19 06:44 AM,39.2905,1
01/17/19 06:45 AM,39.0295,1
01/17/19 06:46 AM,39.1424,1
01/17/19 06:47 AM,38.9609,1
01/17/19 06:48 AM,39.115,1
01/17/19 06:49 AM,39.2203,1
01/17/19 06:50 AM,38.9807,1
01/17/19 06:51 AM,39.0249,1
01/17/19 06:52 AM,39.1043,1
01/17/19 06:53 AM,39.0875,1
01/17/19 06:54 AM,0.0214,0
01/17/19 06:55 AM,0.0214,0
01/17/19 06:56 AM,0.0198,0
01/17/19 06:57 AM,0.0214,0
01/17/19 06:58 AM,0.0214,0
01/17/19 06:59 AM,0.0214,0
01/17/19 07:00 AM,0.0214,0
01/17/19 07:01 AM,0.0214,0
01/17/19 07:02 AM,0.0198,0
01/17/19 07:03 AM,0.0214,0
01/17/19 07:04 AM,38.7228,1
01/17/19 07:05 AM,38.9853,1
01/17/19 07:06 AM,38.9746,1
01/17/19 07:07 AM,38.996,1
01/17/19 07:08 AM,39.2218,1
01/17/19 07:09 AM,39.173,1
01/17/19 07:10 AM,39.2721,1
01/17/19 07:11 AM,39.205,1
01/17/19 07:12 AM,39.2065,1
01/17/19 07:13 AM,39.1028,1
01/17/19 07:14 AM,39.1913,1
01/17/19 07:15 AM,39.2294,1
01/17/19 07:16 AM,39.1913,1
01/17/19 07:17 AM,39.1272,1
01/17/19 07:18 AM,36.5377,1
01/17/19 07:19 AM,35.819,1
01/17/19 07:20 AM,35.9701,1
01/17/19 07:21 AM,35.6451,1
01/17/19 07:22 AM,0.0244,0
01/17/19 07:23 AM,0.0244,0
01/17/19 07:24 AM,0.0229,0
01/17/19 07:25 AM,0.0229,0
01/17/19 07:26 AM,0.0229,0
01/17/19 07:27 AM,0.0229,0
01/17/19 07:28 AM,0.0229,0
01/17/19 07:29 AM,0.0244,0
01/17/19 07:30 AM,0.0244,0
01/17/19 07:31 AM,0.0229,0
01/17/19 07:32 AM,0.0229,0
01/17/19 07:33 AM,39.0066,1
01/17/19 07:34 AM,39.1623,1
01/17/19 07:35 AM,35.7519,1
01/17/19 07:36 AM,36.2249,1
01/17/19 07:37 AM,36.2631,1
01/17/19 07:38 AM,36.1364,1
01/17/19 07:39 AM,36.2402,1
01/17/19 07:40 AM,36.2814,1
01/17/19 07:41 AM,36.0754,1
01/17/19 07:42 AM,36.1395,1
01/17/19 07:43 AM,36.1868,1
01/17/19 07:44 AM,36.1837,1
01/17/19 07:45 AM,36.1379,1
01/17/19 07:46 AM,36.2737,1
01/17/19 07:47 AM,36.3348,1
01/17/19 07:48 AM,36.1517,1
01/17/19 07:49 AM,36.1654,1
01/17/19 07:50 AM,36.3989,1
01/17/19 07:51 AM,0.0259,0
01/17/19 07:52 AM,0.0244,0
01/17/19 07:53 AM,0.0244,0
01/17/19 07:54 AM,0.0244,0
01/17/19 07:55 AM,0.0244,0
01/17/19 07:56 AM,0.0244,0
01/17/19 07:57 AM,0.0244,0
01/17/19 07:58 AM,0.0244,0
01/17/19 07:59 AM,0.0244,0
01/17/19 08:00 AM,0.0244,0
01/17/19 08:01 AM,39.5666,1
01/17/19 08:02 AM,36.4202,1
01/17/19 08:03 AM,36.3806,1
01/17/19 08:04 AM,36.6217,1
01/17/19 08:05 AM,36.6781,1
01/17/19 08:06 AM,36.5606,1
01/17/19 08:07 AM,36.5957,1
01/17/19 08:08 AM,36.6659,1
01/17/19 08:09 AM,36.5713,1
01/17/19 08:10 AM,36.6217,1
01/17/19 08:11 AM,36.5621,1
01/17/19 08:12 AM,36.5026,1
01/17/19 08:13 AM,36.5698,1
01/17/19 08:14 AM,36.4981,1
01/17/19 08:15 AM,36.7651,1
01/17/19 08:16 AM,36.7239,1
01/17/19 08:17 AM,36.7086,1
01/17/19 08:18 AM,36.8994,1
01/17/19 08:19 AM,36.8017,1
01/17/19 08:20 AM,36.7941,1
01/17/19 08:21 AM,36.9375,1
01/17/19 08:22 AM,36.8048,1
01/17/19 08:23 AM,0.0275,0
01/17/19 08:24 AM,0.0259,0
01/17/19 08:25 AM,0.0259,0
01/17/19 08:26 AM,0.0259,0
01/17/19 08:27 AM,0.0259,0
01/17/19 08:28 AM,0.0259,0
01/17/19 08:29 AM,0.0259,0
01/17/19 08:30 AM,0.0275,0
01/17/19 08:31 AM,0.0259,0
01/17/19 08:32 AM,0.0259,0
01/17/19 08:33 AM,39.4659,1
01/17/19 08:34 AM,37.0809,1
01/17/19 08:35 AM,37.2519,1
01/17/19 08:36 AM,37.3983,1
01/17/19 08:37 AM,37.351,1
01/17/19 08:38 AM,37.2107,1
01/17/19 08:39 AM,37.2244,1
01/17/19 08:40 AM,37.2564,1
01/17/19 08:41 AM,37.2076,1
01/17/19 08:42 AM,37.6761,1
01/17/19 08:43 AM,37.0825,1
01/17/19 08:44 AM,37.1237,1
01/17/19 08:45 AM,37.2641,1
01/17/19 08:46 AM,37.293,1
01/17/19 08:47 AM,37.5509,1
01/17/19 08:48 AM,37.1542,1
01/17/19 08:49 AM,37.4395,1
01/17/19 08:50 AM,37.2091,1
01/17/19 08:51 AM,37.1878,1
01/17/19 08:52 AM,37.348,1
01/17/19 08:53 AM,37.1267,1
01/17/19 08:54 AM,37.1145,1
01/17/19 08:55 AM,37.29,1
01/17/19 08:56 AM,0.029,0
01/17/19 08:57 AM,0.0275,0
01/17/19 08:58 AM,0.0275,0
01/17/19 08:59 AM,0.0275,0
01/17/19 09:00 AM,0.0275,0
01/17/19 09:01 AM,0.0275,0
01/17/19 09:02 AM,0.0275,0
01/17/19 09:03 AM,0.0275,0
01/17/19 09:04 AM,38.8495,1
01/17/19 09:05 AM,37.5174,1
01/17/19 09:06 AM,37.5631,1
01/17/19 09:07 AM,37.6394,1
01/17/19 09:08 AM,37.5311,1
01/17/19 09:09 AM,37.6349,1
01/17/19 09:10 AM,37.6745,1
01/17/19 09:11 AM,37.8622,1
01/17/19 09:12 AM,37.5113,1
01/17/19 09:13 AM,37.8988,1
01/17/19 09:14 AM,37.7325,1
01/17/19 09:15 AM,37.4319,1
01/17/19 09:16 AM,37.7996,1
01/17/19 09:17 AM,37.6608,1
01/17/19 09:18 AM,37.641,1
01/17/19 09:19 AM,37.8164,1
01/17/19 09:20 AM,37.9202,1
01/17/19 09:21 AM,37.7493,1
01/17/19 09:22 AM,37.7279,1
01/17/19 09:23 AM,37.8439,1
01/17/19 09:24 AM,37.9889,1
01/17/19 09:25 AM,37.7539,1
01/17/19 09:26 AM,38.1598,1
01/17/19 09:27 AM,38.0713,1
01/17/19 09:28 AM,37.8454,1
01/17/19 09:29 AM,38.1109,1
01/17/19 09:30 AM,37.9049,1
01/17/19 09:31 AM,37.9004,1
01/17/19 09:32 AM,37.8271,1
01/17/19 09:33 AM,37.7234,1
01/17/19 09:34 AM,37.6638,1
01/17/19 09:35 AM,37.6043,1
01/17/19 09:36 AM,37.5402,1
01/17/19 09:37 AM,37.7646,1
01/17/19 09:38 AM,37.734,1
01/17/19 09:39 AM,37.7447,1
01/17/19 09:40 AM,37.6211,1
01/17/19 09:41 AM,37.7035,1
01/17/19 09:42 AM,37.8271,1
01/17/19 09:43 AM,37.6135,1
01/17/19 09:44 AM,37.7111,1
01/17/19 09:45 AM,37.8927,1
01/17/19 09:46 AM,37.6532,1
01/17/19 09:47 AM,37.5616,1
01/17/19 09:48 AM,37.9202,1
01/17/19 09:49 AM,37.7722,1
01/17/19 09:50 AM,37.6501,1
01/17/19 09:51 AM,37.6532,1
01/17/19 09:52 AM,37.705,1
01/17/19 09:53 AM,37.8515,1
01/17/19 09:54 AM,37.8347,1
01/17/19 09:55 AM,37.7859,1
01/17/19 09:56 AM,37.8256,1
01/17/19 09:57 AM,37.5311,1
01/17/19 09:58 AM,37.6074,1
01/17/19 09:59 AM,37.7844,1
01/17/19 10:00 AM,37.7447,1
01/17/19 10:01 AM,37.7935,1
01/17/19 10:02 AM,37.9309,1
01/17/19 10:03 AM,37.9828,1
01/17/19 10:04 AM,38.0667,1
01/17/19 10:05 AM,37.9965,1
01/17/19 10:06 AM,37.7157,1
01/17/19 10:07 AM,37.85,1
01/17/19 10:08 AM,38.0819,1
01/17/19 10:09 AM,37.9736,1
01/17/19 10:10 AM,37.9416,1
01/17/19 10:11 AM,38.0285,1
01/17/19 10:12 AM,38.0972,1
01/17/19 10:13 AM,37.7874,1
01/17/19 10:14 AM,37.9202,1
01/17/19 10:15 AM,38.0468,1
01/17/19 10:16 AM,38.1231,1
01/17/19 10:17 AM,37.9385,1
01/17/19 10:18 AM,38.2437,1
01/17/19 10:19 AM,38.3185,1
01/17/19 10:20 AM,38.0072,1
01/17/19 10:21 AM,38.0392,1
01/17/19 10:22 AM,38.0652,1
01/17/19 10:23 AM,38.0499,1
01/17/19 10:24 AM,37.8363,1
01/17/19 10:25 AM,38.0285,1
01/17/19 10:26 AM,38.1857,1
01/17/19 10:27 AM,38.1353,1
01/17/19 10:28 AM,38.3261,1
01/17/19 10:29 AM,38.143,1
01/17/19 10:30 AM,38.1445,1
01/17/19 10:31 AM,37.937,1
01/17/19 10:32 AM,38.0392,1
01/17/19 10:33 AM,38.0209,1
01/17/19 10:34 AM,37.882,1
01/17/19 10:35 AM,37.9553,1
01/17/19 10:36 AM,38.2361,1
01/17/19 10:37 AM,37.9934,1
01/17/19 10:38 AM,37.792,1
01/17/19 10:39 AM,37.7691,1
01/17/19 10:40 AM,37.7646,1
01/17/19 10:41 AM,38.085,1
01/17/19 10:42 AM,37.9263,1
01/17/19 10:43 AM,38.2467,1
01/17/19 10:44 AM,38.1155,1
01/17/19 10:45 AM,38.1949,1
01/17/19 10:46 AM,38.146,1
01/17/19 10:47 AM,38.0865,1
01/17/19 10:48 AM,38.2147,1
